TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
10/5/17 5:15,36155,278,515,0.027,0.001,5.488,2.897,1.187,1.001,0.078,0.001,7.238,4.938,1.288,1.001,0.048,0.001,7.774,3.713,1.234,1.001,0.027,-168,-120.5,0,NAN,-273.2
10/5/17 5:30,36156,278,530,0.027,0.001,5.427,2.896,1.187,1.001,0.078,0.001,7.254,4.938,1.288,1.001,0.048,0.001,7.807,3.714,1.234,1.001,0.027,-168.5,-120.1,0,NAN,-273.2
10/5/17 5:45,36157,278,545,0.027,0,5.362,2.898,1.187,1,0.078,0.001,7.235,4.938,1.288,1.001,0.048,0.001,7.835,3.714,1.234,1.001,0.027,-167.2,-121.1,0,NAN,-273.2
10/5/17 6:00,36158,278,600,0.027,0,5.313,2.897,1.187,1.001,0.078,0.001,7.237,4.94,1.288,1.001,0.048,0.001,7.807,3.714,1.234,1.001,0.027,-170.5,-117.4,0,NAN,-273.2
10/5/17 6:15,36159,278,615,0.027,0.001,5.257,2.894,1.187,1.001,0.078,0.001,7.237,4.938,1.288,1.001,0.048,0.001,7.809,3.713,1.234,1.001,0.027,-171.8,-116.2,0,NAN,-273.2
10/5/17 6:30,36160,278,630,0.027,0.001,5.179,2.897,1.187,1.001,0.078,0.001,7.227,4.938,1.288,1.001,0.048,0.001,7.8,3.713,1.234,1.001,0.027,-170.2,-118.2,0,NAN,-273.2
10/5/17 6:45,36161,278,645,0.027,0.001,5.153,2.895,1.187,1.001,0.078,0.001,7.209,4.937,1.288,1.001,0.048,0.001,7.824,3.712,1.234,1.001,0.027,-168.1,-120.1,0,NAN,-273.2
10/5/17 7:00,36162,278,700,0.027,0,5.114,2.899,1.187,1,0.078,0.001,7.186,4.938,1.288,1.001,0.048,0.001,7.808,3.715,1.234,1.001,0.027,-167.2,-121.6,0,NAN,-273.2
10/5/17 7:15,36163,278,715,0.027,0,5.08,2.898,1.187,1,0.078,0.001,7.174,4.937,1.288,1.002,0.048,0.001,7.782,3.715,1.234,1.001,0.027,-167.7,-120.4,0,NAN,-273.2
10/5/17 7:30,36164,278,730,0.027,0,5.035,2.897,1.187,1,0.078,0.001,7.157,4.936,1.288,1.002,0.048,0.001,7.801,3.715,1.234,1.001,0.027,-168.9,-119.6,0,NAN,-273.2
10/5/17 7:45,36165,278,745,0.027,0,4.96,2.898,1.187,1.001,0.078,0.001,7.147,4.935,1.288,1.002,0.048,0.001,7.798,3.714,1.234,1.001,0.027,-168.8,-119.4,0,NAN,-273.2
10/5/17 8:00,36166,278,800,0.027,0,4.943,2.897,1.187,1.001,0.078,0.001,7.126,4.914,1.287,1.001,0.048,0.001,7.828,3.714,1.234,1.001,0.027,-169,-119.4,0,NAN,-273.2
10/5/17 8:15,36167,278,815,0.027,0,4.901,2.898,1.187,1.001,0.078,0.001,7.135,4.939,1.288,1.001,0.048,0.001,7.79,3.715,1.234,1.001,0.027,-169.4,-119,0,NAN,-273.2
10/5/17 8:30,36168,278,830,0.027,0.001,4.902,2.896,1.187,1.001,0.078,0.001,7.114,4.937,1.288,1.001,0.048,0.001,7.793,3.715,1.234,1.001,0.027,-169.3,-118.8,0,NAN,-273.2
10/5/17 8:45,36169,278,845,0.027,0,4.877,2.897,1.187,1.001,0.078,0.001,7.121,4.913,1.287,1.001,0.048,0.001,7.796,3.715,1.234,1.001,0.027,-170.5,-117.8,0,NAN,-273.2
10/5/17 9:00,36170,278,900,0.027,0,4.808,2.897,1.187,1.001,0.078,0.001,7.098,4.937,1.288,1.002,0.048,0.001,7.796,3.715,1.234,1.001,0.027,-172.3,-115,0,NAN,-273.2
10/5/17 9:15,36171,278,915,0.027,0.001,4.8,2.897,1.187,1.001,0.078,0.001,7.086,4.937,1.288,1.001,0.048,0.001,7.804,3.715,1.234,1.001,0.026,-171.8,-116,0,NAN,-273.2
10/5/17 9:30,36172,278,930,0.027,0.001,4.807,2.897,1.187,1.001,0.078,0.001,7.072,4.91,1.287,1.002,0.048,0.001,7.803,3.714,1.234,1.001,0.026,-169.1,-119.5,0,NAN,-273.2
10/5/17 9:45,36173,278,945,0.027,0.001,4.871,2.896,1.187,1.001,0.078,0.001,7.026,4.911,1.287,1.001,0.048,0.001,7.818,3.714,1.234,1.001,0.026,-169.9,-118.1,0,NAN,-273.2
10/5/17 10:00,36174,278,1000,0.027,0.001,4.888,2.896,1.187,1.001,0.078,0.001,7.037,4.913,1.287,1.001,0.048,0.001,7.798,3.713,1.234,1.001,0.026,-175.2,-111.5,0,NAN,-273.2
10/5/17 10:15,36175,278,1015,0.027,0.001,4.971,2.896,1.187,1.001,0.078,0.001,7.001,4.911,1.287,1.001,0.048,0.001,7.76,3.714,1.234,1.001,0.026,-176,-111.4,0,NAN,-273.2
10/5/17 10:30,36176,278,1030,0.027,0.001,4.984,2.895,1.187,1.001,0.078,0.001,7.036,4.911,1.287,1.001,0.048,0.001,7.795,3.715,1.234,1.001,0.026,-173.2,-114.6,0,NAN,-273.2
10/5/17 10:45,36177,278,1045,0.027,0.001,5.056,2.895,1.187,1.001,0.078,0.001,6.982,4.913,1.287,1.001,0.048,0.001,7.781,3.715,1.234,1.001,0.026,-174.5,-112.7,0,NAN,-273.2
10/5/17 11:00,36178,278,1100,0.027,0.001,5.158,2.895,1.187,1.001,0.078,0.001,6.961,4.912,1.287,1.001,0.048,0.001,7.787,3.712,1.234,1.001,0.026,-177,-109.6,0,NAN,-273.2
10/5/17 11:15,36179,278,1115,0.027,0.001,5.271,2.895,1.187,1.001,0.078,0.001,6.98,4.912,1.287,1.001,0.048,0.001,7.784,3.712,1.234,1.001,0.026,-177.4,-109.2,0,NAN,-273.2
10/5/17 11:30,36180,278,1130,0.027,0.001,5.316,2.896,1.187,1.001,0.078,0.001,6.98,4.913,1.287,1.001,0.048,0.001,7.793,3.716,1.234,1.001,0.026,-174,-113.3,0,NAN,-273.2
10/5/17 11:45,36181,278,1145,0.027,0,5.491,2.897,1.187,1,0.078,0.001,6.975,4.912,1.287,1.001,0.048,0.001,7.799,3.714,1.234,1.001,0.025,-173.7,-113.7,0,NAN,-273.2
10/5/17 12:00,36182,278,1200,0.027,0,5.61,2.898,1.187,1,0.078,0.001,6.941,4.911,1.287,1.001,0.048,0.001,7.76,3.715,1.234,1.001,0.025,-176.8,-110,0,NAN,-273.2
10/5/17 12:15,36183,278,1215,0.027,0.001,5.711,2.897,1.187,1.001,0.078,0.001,6.921,4.91,1.287,1.002,0.048,0.001,7.75,3.714,1.234,1.001,0.026,-176.2,-111.1,0,NAN,-273.2
10/5/17 12:30,36184,278,1230,0.028,0.001,5.823,2.917,1.188,1.001,0.078,0.001,6.881,4.912,1.287,1.001,0.048,0.001,7.775,3.713,1.234,1.001,0.025,-175.5,-111.4,0,NAN,-273.2
10/5/17 12:45,36185,278,1245,0.028,0.001,5.941,2.917,1.188,1.001,0.078,0.001,6.899,4.912,1.287,1.001,0.048,0.001,7.78,3.713,1.234,1.001,0.025,-176.5,-110.4,0,NAN,-273.2
10/5/17 13:00,36186,278,1300,0.028,0.001,6.035,2.917,1.188,1.001,0.078,0.001,6.918,4.91,1.287,1.001,0.048,0.001,7.764,3.713,1.234,1.001,0.025,-177.1,-109.9,0,NAN,-273.2
10/5/17 13:15,36187,278,1315,0.028,0.001,6.11,2.915,1.188,1.001,0.078,0.001,6.91,4.912,1.287,1.001,0.048,0.001,7.768,3.715,1.234,1.001,0.025,-176.4,-110.8,0,NAN,-273.2
10/5/17 13:30,36188,278,1330,0.028,0.001,6.228,2.918,1.188,1.001,0.078,0.001,6.914,4.912,1.287,1.001,0.048,0.001,7.754,3.713,1.234,1.001,0.025,-178.2,-108.4,0,NAN,-273.2
10/5/17 13:45,36189,278,1345,0.028,0.001,6.312,2.919,1.188,1.001,0.078,0.001,6.896,4.91,1.287,1.002,0.048,0.001,7.702,3.715,1.234,1.001,0.025,-179.1,-107.5,0,NAN,-273.2
10/5/17 14:00,36190,278,1400,0.028,0.001,6.413,2.919,1.188,1.001,0.078,0.001,6.874,4.91,1.287,1.002,0.048,0.001,7.741,3.714,1.234,1.001,0.025,-178.6,-108.3,0,NAN,-273.2
10/5/17 14:15,36191,278,1415,0.028,0.001,6.541,2.918,1.188,1.001,0.078,0.001,6.878,4.912,1.287,1.001,0.048,0.001,7.758,3.714,1.234,1.001,0.025,-177.3,-109.7,0,NAN,-273.2
10/5/17 14:30,36192,278,1430,0.028,0.001,6.62,2.917,1.188,1.001,0.078,0.001,6.895,4.913,1.287,1.001,0.048,0.001,7.722,3.715,1.234,1.001,0.025,-178.6,-107.8,0,NAN,-273.2
10/5/17 14:45,36193,278,1445,0.028,0.001,6.687,2.917,1.188,1.001,0.078,0.001,6.863,4.91,1.287,1.001,0.048,0.001,7.718,3.715,1.234,1.001,0.025,-179.7,-106.5,0,NAN,-273.2
10/5/17 15:00,36194,278,1500,0.028,0.001,6.825,2.917,1.188,1.001,0.078,0.001,6.875,4.912,1.287,1.001,0.048,0,7.734,3.716,1.234,1,0.025,-182.1,-103.7,0,NAN,-273.2
10/5/17 15:15,36195,278,1515,0.028,0.001,6.943,2.918,1.188,1.001,0.078,0.001,6.897,4.909,1.287,1.002,0.048,0.001,7.728,3.716,1.234,1.001,0.025,-179.2,-107.5,0,NAN,-273.2
10/5/17 15:30,36196,278,1530,0.028,0,7.048,2.92,1.188,1,0.078,0.001,6.889,4.913,1.287,1.001,0.048,0.001,7.721,3.714,1.234,1.001,0.025,-178.5,-107.8,0,NAN,-273.2
10/5/17 15:45,36197,278,1545,0.028,0.001,7.178,2.919,1.188,1.001,0.078,0.001,6.851,4.913,1.287,1.001,0.048,0.001,7.705,3.715,1.234,1.001,0.025,-179.5,-106.7,0,NAN,-273.2
10/5/17 16:00,36198,278,1600,0.028,0,7.305,2.919,1.188,1.001,0.078,0.001,6.901,4.911,1.287,1.001,0.048,0.001,7.705,3.715,1.234,1.001,0.025,-179.2,-107.3,0,NAN,-273.2
10/5/17 16:15,36199,278,1615,0.028,0,7.471,2.92,1.188,1,0.078,0.001,6.905,4.912,1.287,1.001,0.048,0.001,7.71,3.715,1.234,1.001,0.025,-178.8,-107.3,0,NAN,-273.2
10/5/17 16:30,36200,278,1630,0.028,0.001,7.576,2.917,1.188,1.001,0.078,0.001,6.93,4.911,1.287,1.001,0.048,0.001,7.708,3.714,1.234,1.001,0.026,-179.7,-106.4,0,NAN,-273.2
10/5/17 16:45,36201,278,1645,0.028,0,7.715,2.92,1.188,1,0.078,0.001,6.927,4.912,1.287,1.001,0.048,0.001,7.715,3.713,1.234,1.001,0.026,-178.7,-107.9,0,NAN,-273.2
10/5/17 17:00,36202,278,1700,0.028,0,7.819,2.92,1.188,1,0.078,0.001,6.929,4.911,1.287,1.001,0.048,0.001,7.699,3.715,1.234,1.001,0.026,-178.1,-108.7,0,NAN,-273.2
10/5/17 17:15,36203,278,1715,0.028,0.001,7.944,2.918,1.188,1.001,0.078,0.001,6.913,4.91,1.287,1.002,0.048,0.001,7.705,3.713,1.234,1.001,0.026,-177.3,-109.5,0,NAN,-273.2
10/5/17 17:30,36204,278,1730,0.028,0.001,8.02,2.919,1.188,1.001,0.078,0.001,6.956,4.91,1.287,1.002,0.048,0.001,7.712,3.714,1.234,1.001,0.026,-176.8,-110.5,0,NAN,-273.2
10/5/17 17:45,36205,278,1745,0.028,0,8.09,2.921,1.188,1,0.078,0.001,6.951,4.91,1.287,1.001,0.048,0.001,7.724,3.714,1.234,1.001,0.026,-176.4,-110.5,0,NAN,-273.2
10/5/17 18:00,36206,278,1800,0.028,0.001,8.13,2.919,1.188,1.001,0.078,0.001,6.957,4.911,1.287,1.001,0.048,0.001,7.71,3.715,1.234,1.001,0.026,-179.8,-106.9,0,NAN,-273.2
10/5/17 18:15,36207,278,1815,0.028,0,8.18,2.919,1.188,1.001,0.078,0.001,7.008,4.912,1.287,1.001,0.048,0.001,7.699,3.715,1.234,1.001,0.026,-178.8,-108,0,NAN,-273.2
10/5/17 18:30,36208,278,1830,0.028,0,8.21,2.921,1.188,1,0.078,0.001,7.019,4.912,1.287,1.001,0.048,0.001,7.695,3.715,1.234,1.001,0.026,-176,-111.6,0,NAN,-273.2
10/5/17 18:45,36209,278,1845,0.028,0.001,8.21,2.918,1.188,1.001,0.078,0.001,7.027,4.911,1.287,1.001,0.048,0.001,7.681,3.715,1.234,1.001,0.026,-172.6,-115.3,0,NAN,-273.2
10/5/17 19:00,36210,278,1900,0.028,0,8.22,2.922,1.188,1,0.078,0.001,7.091,4.912,1.287,1.001,0.048,0.001,7.674,3.714,1.234,1.001,0.026,-174.5,-112.6,0,NAN,-273.2
10/5/17 19:15,36211,278,1915,0.028,0,8.19,2.919,1.188,1.001,0.078,0.001,7.07,4.914,1.287,1.001,0.048,0.001,7.695,3.714,1.234,1.001,0.026,-177.6,-109,0,NAN,-273.2
10/5/17 19:30,36212,278,1930,0.028,0,8.18,2.92,1.188,1.001,0.078,0.001,7.091,4.911,1.287,1.001,0.048,0.001,7.687,3.714,1.234,1.001,0.026,-174.3,-113.5,0,NAN,-273.2
10/5/17 19:45,36213,278,1945,0.028,0.001,8.14,2.918,1.188,1.001,0.078,0.001,7.112,4.912,1.287,1.001,0.048,0,7.686,3.717,1.234,1,0.026,-174.8,-112.5,0,NAN,-273.2
10/5/17 20:00,36214,278,2000,0.028,0,8.13,2.92,1.188,1,0.078,0.001,7.09,4.911,1.287,1.001,0.048,0.001,7.671,3.715,1.234,1.001,0.026,-172.5,-115.5,0,NAN,-273.2
10/5/17 20:15,36215,278,2015,0.028,0.001,8.04,2.917,1.188,1.001,0.078,0.001,7.136,4.911,1.287,1.001,0.048,0.001,7.694,3.715,1.234,1.001,0.026,-174.2,-113.3,0,NAN,-273.2
10/5/17 20:30,36216,278,2030,0.028,0.001,8.01,2.919,1.188,1.001,0.078,0.001,7.158,4.911,1.287,1.001,0.048,0.001,7.664,3.715,1.234,1.001,0.026,-174.1,-113.8,0,NAN,-273.2
10/5/17 20:45,36217,278,2045,0.028,0,7.947,2.919,1.188,1.001,0.078,0.001,7.161,4.911,1.287,1.002,0.048,0.001,7.668,3.713,1.234,1.001,0.026,-174.1,-113.5,0,NAN,-273.2
10/5/17 21:00,36218,278,2100,0.028,0,7.934,2.92,1.188,1,0.078,0.001,7.213,4.911,1.287,1.001,0.048,0.001,7.681,3.716,1.234,1.001,0.026,-172,-116,0,NAN,-273.2
10/5/17 21:15,36219,278,2115,0.028,0.001,7.855,2.918,1.188,1.001,0.078,0.001,7.201,4.913,1.287,1.001,0.048,0.001,7.675,3.713,1.234,1.001,0.026,-174.7,-112.3,0,NAN,-273.2
10/5/17 21:30,36220,278,2130,0.028,0.001,7.786,2.917,1.188,1.001,0.078,0.001,7.229,4.912,1.287,1.001,0.048,0.001,7.672,3.712,1.234,1.001,0.026,-175.7,-111.6,0,NAN,-273.2
10/5/17 21:45,36221,278,2145,0.028,0,7.736,2.92,1.188,1.001,0.078,0.001,7.239,4.912,1.287,1.001,0.048,0.001,7.665,3.715,1.234,1.001,0.027,-174.8,-112.6,0,NAN,-273.2
10/5/17 22:00,36222,278,2200,0.028,0.001,7.678,2.919,1.188,1.001,0.078,0.001,7.265,4.91,1.287,1.002,0.048,0.001,7.69,3.715,1.234,1.001,0.027,-174.3,-113.4,0,NAN,-273.2
10/5/17 22:15,36223,278,2215,0.028,0.001,7.59,2.919,1.188,1.001,0.078,0.001,7.279,4.911,1.287,1.001,0.048,0.001,7.684,3.713,1.234,1.001,0.027,-172.8,-115.1,0,NAN,-273.2
10/5/17 22:30,36224,278,2230,0.028,0.001,7.54,2.919,1.188,1.001,0.078,0.001,7.285,4.913,1.287,1.001,0.048,0.001,7.679,3.713,1.234,1.001,0.027,-173.7,-113.9,0,NAN,-273.2
10/5/17 22:45,36225,278,2245,0.028,0.001,7.484,2.918,1.188,1.001,0.078,0.001,7.295,4.911,1.287,1.001,0.048,0.001,7.683,3.713,1.234,1.001,0.027,-171.5,-116.6,0,NAN,-273.2
10/5/17 23:00,36226,278,2300,0.028,0.001,7.39,2.918,1.188,1.001,0.078,0.001,7.326,4.912,1.287,1.001,0.048,0.001,7.666,3.714,1.234,1.001,0.027,-174.1,-113.4,0,NAN,-273.2
10/5/17 23:15,36227,278,2315,0.028,0.001,7.304,2.918,1.188,1.001,0.078,0.001,7.331,4.911,1.287,1.001,0.048,0.001,7.695,3.714,1.234,1.001,0.027,-175.4,-112,0,NAN,-273.2
10/5/17 23:30,36228,278,2330,0.027,0.001,7.282,2.896,1.187,1.001,0.078,0.001,7.324,4.911,1.287,1.001,0.048,0.001,7.675,3.713,1.234,1.001,0.027,-177,-110.1,0,NAN,-273.2
10/5/17 23:45,36229,278,2345,0.027,0.001,7.194,2.896,1.187,1.001,0.078,0.001,7.345,4.91,1.287,1.002,0.048,0.001,7.665,3.715,1.234,1.001,0.027,-176.1,-111.1,0,NAN,-273.2
10/6/17 0:00,36230,279,0,0.027,0.001,7.127,2.895,1.187,1.001,0.078,0.001,7.373,4.911,1.287,1.001,0.048,0.001,7.688,3.715,1.234,1.001,0.027,-177.2,-110,0,NAN,-273.2
10/6/17 0:15,36231,279,15,0.027,0.001,7.068,2.896,1.187,1.001,0.078,0.001,7.375,4.912,1.287,1.001,0.048,0.001,7.703,3.714,1.234,1.001,0.027,-176.6,-111.1,0,NAN,-273.2
10/6/17 0:30,36232,279,30,0.027,0.001,6.973,2.895,1.187,1.001,0.078,0.001,7.326,4.912,1.287,1.001,0.048,0.001,7.721,3.715,1.234,1.001,0.027,-173.1,-114.8,0,NAN,-273.2
10/6/17 0:45,36233,279,45,0.027,0.001,6.95,2.896,1.187,1.001,0.078,0.001,7.403,4.911,1.287,1.001,0.048,0.001,7.664,3.713,1.234,1.001,0.027,-169.6,-118.8,0,NAN,-273.2
10/6/17 1:00,36234,279,100,0.027,0,6.86,2.898,1.187,1,0.078,0.001,7.376,4.912,1.287,1.001,0.048,0.001,7.706,3.715,1.234,1.001,0.027,-170.8,-117.1,0,NAN,-273.2
10/6/17 1:15,36235,279,115,0.027,0.001,6.822,2.896,1.187,1.001,0.078,0.001,7.377,4.912,1.287,1.001,0.048,0.001,7.724,3.714,1.234,1.001,0.027,-174.6,-112.6,0,NAN,-273.2
10/6/17 1:30,36236,279,130,0.027,0,6.722,2.898,1.187,1,0.078,0.001,7.399,4.912,1.287,1.001,0.048,0.001,7.704,3.713,1.234,1.001,0.027,-176.3,-110.9,0,NAN,-273.2
10/6/17 1:45,36237,279,145,0.027,0.001,6.662,2.896,1.187,1.001,0.078,0.001,7.387,4.913,1.287,1.001,0.048,0.001,7.697,3.715,1.234,1.001,0.027,-176.1,-111.3,0,NAN,-273.2
10/6/17 2:00,36238,279,200,0.027,0.001,6.606,2.894,1.187,1.001,0.078,0.001,7.374,4.912,1.287,1.001,0.048,0.001,7.669,3.714,1.234,1.001,0.027,-174,-113.8,0,NAN,-273.2
10/6/17 2:15,36239,279,215,0.027,0,6.554,2.898,1.187,1,0.078,0.001,7.391,4.914,1.287,1.001,0.048,0.001,7.701,3.714,1.234,1.001,0.027,-174.8,-112.8,0,NAN,-273.2
10/6/17 2:30,36240,279,230,0.027,0.001,6.482,2.897,1.187,1.001,0.078,0.001,7.397,4.911,1.287,1.001,0.048,0.001,7.729,3.714,1.234,1.001,0.027,-174.6,-113.4,0,NAN,-273.2
10/6/17 2:45,36241,279,245,0.027,0.001,6.402,2.895,1.187,1.001,0.078,0.001,7.399,4.913,1.287,1.001,0.048,0.001,7.703,3.715,1.234,1.001,0.027,-174.4,-113.2,0,NAN,-273.2
10/6/17 3:00,36242,279,300,0.027,0.001,6.367,2.895,1.187,1.001,0.078,0.001,7.399,4.911,1.287,1.001,0.048,0.001,7.716,3.713,1.234,1.001,0.027,-173.3,-114.4,0,NAN,-273.2
10/6/17 3:15,36243,279,315,0.027,0,6.291,2.897,1.187,1.001,0.078,0.001,7.398,4.911,1.287,1.001,0.048,0.001,7.716,3.714,1.234,1.001,0.027,-173.3,-114.3,0,NAN,-273.2
10/6/17 3:30,36244,279,330,0.027,0,6.207,2.899,1.187,1,0.078,0.001,7.381,4.911,1.287,1.001,0.048,0.001,7.707,3.714,1.234,1.001,0.027,-174.5,-113.3,0,NAN,-273.2
10/6/17 3:45,36245,279,345,0.027,0,6.192,2.897,1.187,1.001,0.078,0.001,7.375,4.911,1.287,1.001,0.048,0.001,7.703,3.714,1.234,1.001,0.027,-174.3,-113.7,0,NAN,-273.2
10/6/17 4:00,36246,279,400,0.027,0.001,6.1,2.896,1.187,1.001,0.078,0.001,7.366,4.911,1.287,1.001,0.048,0.001,7.722,3.716,1.234,1.001,0.027,-171.3,-117.4,0,NAN,-273.2
10/6/17 4:15,36247,279,415,0.027,0.001,6.067,2.897,1.187,1.001,0.078,0.001,7.353,4.909,1.287,1.002,0.048,0.001,7.725,3.714,1.234,1.001,0.027,-169.9,-118.7,0,NAN,-273.2
10/6/17 4:30,36248,279,430,0.027,0.001,6.026,2.896,1.187,1.001,0.078,0.001,7.367,4.912,1.287,1.001,0.048,0.001,7.714,3.714,1.234,1.001,0.027,-169.9,-118.6,0,NAN,-273.2
10/6/17 4:45,36249,279,445,0.027,0.001,5.966,2.896,1.187,1.001,0.078,0.001,7.331,4.911,1.287,1.001,0.048,0.001,7.721,3.715,1.234,1.001,0.027,-168.3,-120.4,0,NAN,-273.2
10/6/17 5:00,36250,279,500,0.027,0,5.928,2.897,1.187,1.001,0.078,0.001,7.362,4.915,1.287,1.001,0.048,0.001,7.746,3.715,1.234,1.001,0.027,-167.6,-121,0,NAN,-273.2
10/6/17 5:15,36251,279,515,0.027,0.001,5.83,2.896,1.187,1.001,0.078,0.001,7.33,4.913,1.287,1.001,0.048,0.001,7.74,3.713,1.234,1.001,0.027,-171.3,-116.6,0,NAN,-273.2
10/6/17 5:30,36252,279,530,0.027,0.001,5.792,2.895,1.187,1.001,0.078,0.001,7.354,4.911,1.287,1.001,0.048,0.001,7.7,3.714,1.234,1.001,0.027,-172.6,-115.2,0,NAN,-273.2
10/6/17 5:45,36253,279,545,0.027,0,5.731,2.897,1.187,1.001,0.078,0.001,7.337,4.909,1.287,1.002,0.048,0.001,7.721,3.716,1.234,1.001,0.027,-172.7,-114.8,0,NAN,-273.2
10/6/17 6:00,36254,279,600,0.027,0,5.703,2.898,1.187,1,0.078,0.001,7.328,4.91,1.287,1.002,0.048,0.001,7.743,3.715,1.234,1.001,0.027,-174.5,-113.1,0,NAN,-273.2
10/6/17 6:15,36255,279,615,0.027,0.001,5.648,2.895,1.187,1.001,0.078,0.001,7.322,4.91,1.287,1.002,0.048,0.001,7.779,3.714,1.234,1.001,0.027,-169.6,-118.9,0,NAN,-273.2
10/6/17 6:30,36256,279,630,0.027,0,5.594,2.897,1.187,1.001,0.078,0.001,7.312,4.913,1.287,1.001,0.048,0.001,7.712,3.714,1.234,1.001,0.027,-169.3,-119,0,NAN,-273.2
10/6/17 6:45,36257,279,645,0.027,0,5.545,2.898,1.187,1,0.078,0.001,7.292,4.91,1.287,1.002,0.048,0.001,7.727,3.715,1.234,1.001,0.027,-170.3,-118.6,0,NAN,-273.2
10/6/17 7:00,36258,279,700,0.027,0,5.519,2.898,1.187,1.001,0.078,0.001,7.317,4.912,1.287,1.002,0.048,0.001,7.749,3.715,1.234,1.001,0.026,-168.1,-120.6,0,NAN,-273.2
10/6/17 7:15,36259,279,715,0.027,0.001,5.479,2.896,1.187,1.001,0.078,0.001,7.275,4.939,1.288,1.001,0.048,0.001,7.754,3.714,1.234,1.001,0.026,-168.9,-119.8,0,NAN,-273.2
10/6/17 7:30,36260,279,730,0.027,0,5.462,2.898,1.187,1,0.078,0.001,7.269,4.94,1.288,1.001,0.048,0.001,7.751,3.714,1.234,1.001,0.026,-168.3,-119.8,0,NAN,-273.2
10/6/17 7:45,36261,279,745,0.027,0.001,5.374,2.895,1.187,1.001,0.078,0.001,7.254,4.937,1.288,1.001,0.048,0.001,7.746,3.713,1.234,1.001,0.026,-170.3,-117.6,0,NAN,-273.2
10/6/17 8:00,36262,279,800,0.027,0,5.367,2.898,1.187,1,0.078,0.001,7.28,4.914,1.287,1.001,0.048,0.001,7.745,3.715,1.234,1.001,0.026,-167.8,-121,0,NAN,-273.2
10/6/17 8:15,36263,279,815,0.027,0.001,5.351,2.896,1.187,1.001,0.078,0.001,7.252,4.913,1.287,1.001,0.048,0.001,7.732,3.714,1.234,1.001,0.026,-171.1,-116.4,0,NAN,-273.2
10/6/17 8:30,36264,279,830,0.027,0,5.324,2.897,1.187,1.001,0.078,0.001,7.217,4.939,1.288,1.001,0.048,0.001,7.737,3.713,1.234,1.001,0.026,-171.3,-116.4,0,NAN,-273.2
10/6/17 8:45,36265,279,845,0.027,0.001,5.307,2.895,1.187,1.001,0.078,0.001,7.219,4.939,1.288,1.001,0.048,0.001,7.744,3.713,1.234,1.001,0.026,-172.1,-115.5,0,NAN,-273.2
10/6/17 9:00,36266,279,900,0.027,0.001,5.297,2.897,1.187,1.001,0.078,0.001,7.242,4.938,1.288,1.001,0.048,0.001,7.758,3.713,1.234,1.001,0.026,-177,-109.5,0,NAN,-273.2
10/6/17 9:15,36267,279,915,0.027,0.001,5.316,2.897,1.187,1.001,0.078,0.001,7.19,4.938,1.288,1.001,0.048,0.001,7.73,3.715,1.234,1.001,0.026,-176.9,-110.5,0,NAN,-273.2
10/6/17 9:30,36268,279,930,0.027,0.001,5.36,2.895,1.187,1.001,0.078,0.001,7.179,4.938,1.288,1.001,0.048,0.001,7.755,3.714,1.234,1.001,0.026,-176.5,-110.6,0,NAN,-273.2
10/6/17 9:45,36269,279,945,0.027,0,5.419,2.897,1.187,1.001,0.078,0.001,7.144,4.939,1.288,1.001,0.048,0.001,7.762,3.713,1.234,1.001,0.026,-176.1,-110.7,0,NAN,-273.2
10/6/17 10:00,36270,279,1000,0.027,0.001,5.457,2.894,1.187,1.001,0.078,0.001,7.124,4.94,1.288,1.001,0.048,0.001,7.739,3.713,1.234,1.001,0.026,-174.5,-112.5,0,NAN,-273.2
10/6/17 10:15,36271,279,1015,0.027,0,5.518,2.898,1.187,1,0.078,0.001,7.148,4.94,1.288,1.001,0.048,0.001,7.731,3.715,1.234,1.001,0.026,-174.6,-112.7,0,NAN,-273.2
10/6/17 10:30,36272,279,1030,0.027,0.001,5.595,2.895,1.187,1.001,0.078,0.001,7.134,4.938,1.288,1.001,0.048,0.001,7.726,3.713,1.234,1.001,0.025,-174.3,-112.5,0,NAN,-273.2
10/6/17 10:45,36273,279,1045,0.027,0.001,5.686,2.895,1.187,1.001,0.078,0.001,7.134,4.939,1.288,1.001,0.048,0.001,7.731,3.712,1.234,1.001,0.025,-176.6,-110,0,NAN,-273.2
10/6/17 11:00,36274,279,1100,0.027,0.001,5.782,2.897,1.187,1.001,0.078,0.001,7.134,4.938,1.288,1.001,0.048,0.001,7.732,3.714,1.234,1.001,0.025,-175.6,-111,0,NAN,-273.2
10/6/17 11:15,36275,279,1115,0.027,0.001,5.885,2.896,1.187,1.001,0.078,0.001,7.087,4.938,1.288,1.001,0.048,0.001,7.734,3.712,1.234,1.001,0.025,-176,-110.5,0,NAN,-273.2
10/6/17 11:30,36276,279,1130,0.027,0.001,6.043,2.896,1.187,1.001,0.078,0.001,7.091,4.938,1.288,1.002,0.048,0.001,7.69,3.714,1.234,1.001,0.025,-176.9,-109.7,0,NAN,-273.2
10/6/17 11:45,36277,279,1145,0.028,0.001,6.184,2.917,1.188,1.001,0.078,0.001,7.075,4.938,1.288,1.002,0.048,0.001,7.728,3.715,1.234,1.001,0.025,-177.1,-109.5,0,NAN,-273.2
