TOA5,CR1000_rad_test,CR1000,75041,CR1000.Std.28,CPU:SH_tow1_meadow2_2017.CR1,44589,Enviro,
TIMESTAMP,RECORD,Day_of_Year,Hour,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Smp,Smp
4/6/19 9:30,20242,96,930,0.225,1073,1.048,3.819,4.49
4/6/19 9:45,20243,96,945,0.225,1065,1.04,4.38,5.156
4/6/19 10:00,20244,96,1000,0.225,1055,1.03,4.526,5.311
4/6/19 10:15,20245,96,1015,0.225,1047,1.023,5.086,6.003
4/6/19 10:30,20246,96,1030,0.226,1053,1.029,6.993,8.24
4/6/19 10:45,20247,96,1045,0.226,1037,1.012,8.42,9.93
4/6/19 11:00,20248,96,1100,0.226,1023,0.999,8.68,10.28
4/6/19 11:15,20249,96,1115,0.227,1023,0.999,8.76,10.47
4/6/19 11:30,20250,96,1130,0.227,1030,1.006,7.361,8.7
4/6/19 11:45,20251,96,1145,0.227,1022,0.999,7.436,8.74
4/6/19 12:00,20252,96,1200,0.228,1023,0.999,7.683,9.16
4/6/19 12:15,20253,96,1215,0.228,1016,0.992,7.757,9.13
4/6/19 12:30,20254,96,1230,0.228,1013,0.989,8.82,10.42
4/6/19 12:45,20255,96,1245,0.229,1024,1,11.01,13.19
4/6/19 13:00,20256,96,1300,0.229,1037,1.013,10.41,12.47
4/6/19 13:15,20257,96,1315,0.23,1043,1.018,9.88,11.78
4/6/19 13:30,20258,96,1330,0.23,1046,1.021,8.93,10.61
4/6/19 13:45,20259,96,1345,0.231,1049,1.024,8.29,9.78
4/6/19 14:00,20260,96,1400,0.231,1051,1.026,7.767,9.18
4/6/19 14:15,20261,96,1415,0.231,1048,1.023,8.28,9.8
4/6/19 14:30,20262,96,1430,0.232,1042,1.017,7.52,8.89
4/6/19 14:45,20263,96,1445,0.232,1049,1.025,6.713,7.95
4/6/19 15:00,20264,96,1500,0.233,1025,1.001,6.224,7.324
4/6/19 15:15,20265,96,1515,0.233,1029,1.005,5.773,6.786
4/6/19 15:30,20266,96,1530,0.234,1041,1.017,5.597,6.58
4/6/19 15:45,20267,96,1545,0.235,1042,1.018,5.485,6.44
4/6/19 16:00,20268,96,1600,0.235,1034,1.009,5.117,6.018
4/6/19 16:15,20269,96,1615,0.235,1012,0.988,4.957,5.827
4/6/19 16:30,20270,96,1630,0.236,1029,1.005,4.659,5.48
4/6/19 16:45,20271,96,1645,0.236,1033,1.009,4.285,5.045
4/6/19 17:00,20272,96,1700,0.236,1035,1.011,3.697,4.363
4/6/19 17:15,20273,96,1715,0.236,1046,1.021,3.249,3.848
4/6/19 17:30,20274,96,1730,0.237,1049,1.025,3.064,3.64
4/6/19 17:45,20275,96,1745,0.237,1048,1.023,2.926,3.47
4/6/19 18:00,20276,96,1800,0.237,1044,1.02,2.944,3.487
4/6/19 18:15,20277,96,1815,0.237,1049,1.025,2.759,3.279
4/6/19 18:30,20278,96,1830,0.237,1035,1.011,2.518,3
4/6/19 18:45,20279,96,1845,0.237,1031,1.007,2.493,2.973
4/6/19 19:00,20280,96,1900,0.237,1032,1.008,2.319,2.776
4/6/19 19:15,20281,96,1915,0.237,1034,1.01,2.145,2.58
4/6/19 19:30,20282,96,1930,0.238,1039,1.015,1.977,2.383
4/6/19 19:45,20283,96,1945,0.238,1040,1.016,1.886,2.28
4/6/19 20:00,20284,96,2000,0.238,1045,1.021,2.111,2.531
4/6/19 20:15,20285,96,2015,0.238,1045,1.02,2.218,2.651
4/6/19 20:30,20286,96,2030,0.238,1049,1.025,2.035,2.454
4/6/19 20:45,20287,96,2045,0.238,1048,1.023,2,2.405
4/6/19 21:00,20288,96,2100,0.238,1049,1.024,2.276,2.711
4/6/19 21:15,20289,96,2115,0.239,1049,1.024,2.194,2.623
4/6/19 21:30,20290,96,2130,0.239,1049,1.024,2.278,2.727
4/6/19 21:45,20291,96,2145,0.239,1049,1.024,2.155,2.591
4/6/19 22:00,20292,96,2200,0.239,1046,1.021,1.906,2.302
4/6/19 22:15,20293,96,2215,0.239,1056,1.031,2.333,2.782
4/6/19 22:30,20294,96,2230,0.239,1051,1.026,2.341,2.798
4/6/19 22:45,20295,96,2245,0.239,1057,1.032,2.422,2.891
4/6/19 23:00,20296,96,2300,0.239,1055,1.03,2.451,2.929
4/6/19 23:15,20297,96,2315,0.239,1051,1.026,2.422,2.891
4/6/19 23:30,20298,96,2330,0.239,1050,1.025,2.395,2.858
4/6/19 23:45,20299,96,2345,0.239,1053,1.029,2.477,2.956
4/7/19 0:00,20300,97,0,0.239,1054,1.03,2.431,2.902
4/7/19 0:15,20301,97,15,0.239,1039,1.014,2.38,2.842
4/7/19 0:30,20302,97,30,0.239,1049,1.025,2.193,2.634
4/7/19 0:45,20303,97,45,0.239,1045,1.02,1.888,2.291
4/7/19 1:00,20304,97,100,0.239,1038,1.013,2.152,2.58
4/7/19 1:15,20305,97,115,0.239,1042,1.017,2.083,2.514
4/7/19 1:30,20306,97,130,0.239,1043,1.018,1.753,2.133
4/7/19 1:45,20307,97,145,0.239,1042,1.018,1.836,2.232
4/7/19 2:00,20308,97,200,0.239,1045,1.02,1.781,2.144
4/7/19 2:15,20309,97,215,0.239,1042,1.017,2.095,2.52
4/7/19 2:30,20310,97,230,0.239,1045,1.02,2.16,2.587
4/7/19 2:45,20311,97,245,0.239,1049,1.024,2.071,2.494
4/7/19 3:00,20312,97,300,0.239,1049,1.024,1.87,2.264
4/7/19 3:15,20313,97,315,0.239,1052,1.027,1.944,2.351
4/7/19 3:30,20314,97,330,0.239,1054,1.029,1.61,1.975
4/7/19 3:45,20315,97,345,0.239,1057,1.032,1.448,1.79
4/7/19 4:00,20316,97,400,0.239,1058,1.033,1.401,1.731
4/7/19 4:15,20317,97,415,0.239,1065,1.04,1.486,1.814
4/7/19 4:30,20318,97,430,0.239,1063,1.038,2.622,3.108
4/7/19 4:45,20319,97,445,0.238,1063,1.038,2.773,3.313
4/7/19 5:00,20320,97,500,0.238,1064,1.039,2.557,3.045
4/7/19 5:15,20321,97,515,0.238,1063,1.038,3.071,3.635
4/7/19 5:30,20322,97,530,0.238,1067,1.042,3.147,3.717
4/7/19 5:45,20323,97,545,0.238,1040,1.016,2.786,3.317
4/7/19 6:00,20324,97,600,0.238,1106,1.08,2.77,3.268
4/7/19 6:15,20325,97,615,0.237,1115,1.089,3.377,3.963
4/7/19 6:30,20326,97,630,0.237,1058,1.034,3.794,4.468
4/7/19 6:45,20327,97,645,0.237,1060,1.035,3.673,4.331
4/7/19 7:00,20328,97,700,0.237,1061,1.036,3.694,4.347
4/7/19 7:15,20329,97,715,0.237,1076,1.051,3.751,4.413
4/7/19 7:30,20330,97,730,0.237,1068,1.043,3.843,4.518
4/7/19 7:45,20331,97,745,0.237,1069,1.044,3.956,4.644
4/7/19 8:00,20332,97,800,0.237,1069,1.044,4.249,4.996
4/7/19 8:15,20333,97,815,0.237,1062,1.037,4.747,5.571
4/7/19 8:30,20334,97,830,0.237,1059,1.034,5.162,6.058
4/7/19 8:45,20335,97,845,0.237,1058,1.033,5.358,6.286
4/7/19 9:00,20336,97,900,0.237,1058,1.033,5.454,6.397
4/7/19 9:15,20337,97,915,0.237,1059,1.034,5.423,6.369
4/7/19 9:30,20338,97,930,0.237,1061,1.036,5.616,6.592
4/7/19 9:45,20339,97,945,0.236,1064,1.039,6.136,7.194
4/7/19 10:00,20340,97,1000,0.236,1068,1.043,6.999,8.23
4/7/19 10:15,20341,97,1015,0.236,1071,1.046,7.376,8.68
4/7/19 10:30,20342,97,1030,0.236,1072,1.047,7.821,9.25
4/7/19 10:45,20343,97,1045,0.236,1073,1.048,8.25,9.74
4/7/19 11:00,20344,97,1100,0.236,1073,1.048,8.36,9.89
4/7/19 11:15,20345,97,1115,0.236,1074,1.049,9.63,11.41
4/7/19 11:30,20346,97,1130,0.236,1083,1.058,11.09,13.31
4/7/19 11:45,20347,97,1145,0.236,1080,1.055,11.75,14.09
4/7/19 12:00,20348,97,1200,0.236,1083,1.058,12.2,14.67
4/7/19 12:15,20349,97,1215,0.236,1083,1.057,13.04,15.9
4/7/19 12:30,20350,97,1230,0.236,1086,1.06,13.02,15.78
4/7/19 12:45,20351,97,1245,0.237,1086,1.061,13.07,15.9
4/7/19 13:00,20352,97,1300,0.237,1096,1.071,12.65,15.32
4/7/19 13:15,20353,97,1315,0.237,1097,1.071,12.62,15.35
4/7/19 13:30,20354,97,1330,0.237,1093,1.067,11.77,14.17
4/7/19 13:45,20355,97,1345,0.237,1095,1.069,11.41,13.77
4/7/19 14:00,20356,97,1400,0.236,1102,1.076,10.94,13.14
4/7/19 14:15,20357,97,1415,0.236,1104,1.078,11.06,13.3
4/7/19 14:30,20358,97,1430,0.236,1111,1.085,11,13.23
4/7/19 14:45,20359,97,1445,0.236,1099,1.074,10.93,13.14
4/7/19 15:00,20360,97,1500,0.237,1093,1.067,10.67,12.92
4/7/19 15:15,20361,97,1515,0.238,1114,1.088,10.77,12.92
4/7/19 15:30,20362,97,1530,0.239,1114,1.088,10.93,13.14
4/7/19 15:45,20363,97,1545,0.24,1117,1.091,10.67,12.85
4/7/19 16:00,20364,97,1600,0.241,1105,1.079,10.98,13.21
4/7/19 16:15,20365,97,1615,0.242,1119,1.092,10.57,12.71
4/7/19 16:30,20366,97,1630,0.243,1114,1.088,10,11.99
4/7/19 16:45,20367,97,1645,0.244,1112,1.086,9.26,11.08
4/7/19 17:00,20368,97,1700,0.246,1109,1.083,8.56,10.18
4/7/19 17:15,20369,97,1715,0.247,1105,1.079,8.27,9.81
4/7/19 17:30,20370,97,1730,0.248,1096,1.07,7.914,9.42
4/7/19 17:45,20371,97,1745,0.249,1094,1.068,7.013,8.32
4/7/19 18:00,20372,97,1800,0.25,1096,1.07,5.978,7.091
4/7/19 18:15,20373,97,1815,0.251,1094,1.068,4.737,5.604
4/7/19 18:30,20374,97,1830,0.252,1093,1.068,3.739,4.427
4/7/19 18:45,20375,97,1845,0.253,1093,1.067,3.04,3.612
4/7/19 19:00,20376,97,1900,0.254,1092,1.066,2.551,3.049
4/7/19 19:15,20377,97,1915,0.255,1091,1.065,2.644,3.131
4/7/19 19:30,20378,97,1930,0.256,1090,1.065,2.748,3.306
4/7/19 19:45,20379,97,1945,0.257,1092,1.066,2.809,3.366
4/7/19 20:00,20380,97,2000,0.257,1091,1.065,2.94,3.492
4/7/19 20:15,20381,97,2015,0.258,1090,1.065,3.19,3.804
4/7/19 20:30,20382,97,2030,0.259,1090,1.064,3.625,4.336
4/7/19 20:45,20383,97,2045,0.26,1090,1.064,3.72,4.391
4/7/19 21:00,20384,97,2100,0.261,1088,1.062,4.545,5.35
4/7/19 21:15,20385,97,2115,0.261,1087,1.062,4.965,5.831
4/7/19 21:30,20386,97,2130,0.262,1086,1.061,4.792,5.659
4/7/19 21:45,20387,97,2145,0.263,1086,1.06,4.416,5.217
4/7/19 22:00,20388,97,2200,0.264,1085,1.06,4.38,5.173
4/7/19 22:15,20389,97,2215,0.265,1097,1.071,4.617,5.438
4/7/19 22:30,20390,97,2230,0.266,1108,1.082,4.532,5.372
4/7/19 22:45,20391,97,2245,0.266,1108,1.082,4.541,5.361
4/7/19 23:00,20392,97,2300,0.267,1111,1.085,4.011,4.754
4/7/19 23:15,20393,97,2315,0.268,1112,1.086,3.153,3.749
4/7/19 23:30,20394,97,2330,0.268,1111,1.085,2.45,2.945
4/7/19 23:45,20395,97,2345,0.269,1113,1.087,1.991,2.422
4/8/19 0:00,20396,98,0,0.27,1115,1.088,1.626,2.018
4/8/19 0:15,20397,98,15,0.27,1113,1.087,1.205,1.566
4/8/19 0:30,20398,98,30,0.271,1111,1.085,0.807,1.11
4/8/19 0:45,20399,98,45,0.271,1111,1.085,0.612,0.89
4/8/19 1:00,20400,98,100,0.272,1111,1.085,0.6,0.852
4/8/19 1:15,20401,98,115,0.273,1110,1.084,0.455,0.745
4/8/19 1:30,20402,98,130,0.273,1112,1.086,0.413,0.717
4/8/19 1:45,20403,98,145,0.274,1110,1.084,0.436,0.725
4/8/19 2:00,20404,98,200,0.274,1110,1.084,1.829,2.215
4/8/19 2:15,20405,98,215,0.274,1109,1.083,4.305,5.072
4/8/19 2:30,20406,98,230,0.275,1111,1.085,4.326,5.107
4/8/19 2:45,20407,98,245,0.275,1113,1.087,4.322,5.119
4/8/19 3:00,20408,98,300,0.276,1112,1.086,4.153,4.936
4/8/19 3:15,20409,98,315,0.276,1111,1.085,4.467,5.283
4/8/19 3:30,20410,98,330,0.277,1117,1.091,4.931,5.842
4/8/19 3:45,20411,98,345,0.277,1116,1.09,4.754,5.642
4/8/19 4:00,20412,98,400,0.277,1116,1.09,4.45,5.289
4/8/19 4:15,20413,98,415,0.278,1118,1.092,4.556,5.421
4/8/19 4:30,20414,98,430,0.278,1112,1.086,4.663,5.554
4/8/19 4:45,20415,98,445,0.278,1097,1.071,4.556,5.438
4/8/19 5:00,20416,98,500,0.279,1094,1.069,4.07,4.842
4/8/19 5:15,20417,98,515,0.279,1096,1.07,3.88,4.644
4/8/19 5:30,20418,98,530,0.279,1090,1.065,5.086,6.03
4/8/19 5:45,20419,98,545,0.28,1099,1.073,5.339,6.325
4/8/19 6:00,20420,98,600,0.28,1107,1.081,5.18,6.13
4/8/19 6:15,20421,98,615,0.28,1110,1.084,4.15,4.974
4/8/19 6:30,20422,98,630,0.28,1111,1.085,3.045,3.64
4/8/19 6:45,20423,98,645,0.281,1108,1.082,3.731,4.38
4/8/19 7:00,20424,98,700,0.281,1111,1.085,5.021,5.953
4/8/19 7:15,20425,98,715,0.281,1111,1.085,5.732,6.764
4/8/19 7:30,20426,98,730,0.281,1116,1.09,6.401,7.548
4/8/19 7:45,20427,98,745,0.281,1120,1.094,7.504,8.9
4/8/19 8:00,20428,98,800,0.281,1117,1.091,7.976,9.48
4/8/19 8:15,20429,98,815,0.281,1105,1.079,9.72,11.58
4/8/19 8:30,20430,98,830,0.281,1096,1.07,11.28,13.59
4/8/19 8:45,20431,98,845,0.281,1098,1.072,12,14.48
4/8/19 9:00,20432,98,900,0.281,1113,1.087,13.03,16.01
4/8/19 9:15,20433,98,915,0.282,1126,1.099,12.97,15.74
4/8/19 9:30,20434,98,930,0.282,1109,1.083,12.59,15.32
4/8/19 9:45,20435,98,945,0.282,1111,1.085,11.7,14.11
4/8/19 10:00,20436,98,1000,0.282,1127,1.101,13.03,15.79
4/8/19 10:15,20437,98,1015,0.282,1130,1.104,13.66,16.71
4/8/19 10:30,20438,98,1030,0.282,1132,1.106,13.16,16.07
4/8/19 10:45,20439,98,1045,0.282,1134,1.107,13.85,16.95
4/8/19 11:00,20440,98,1100,0.281,1154,1.127,13.97,17.04
4/8/19 11:15,20441,98,1115,0.281,1144,1.117,12.88,15.65
4/8/19 11:30,20442,98,1130,0.282,1143,1.117,12.71,15.44
4/8/19 11:45,20443,98,1145,0.282,1130,1.103,13.05,15.85
4/8/19 12:00,20444,98,1200,0.282,1144,1.117,12.58,15.23
4/8/19 12:15,20445,98,1215,0.282,1169,1.142,12.91,15.73
4/8/19 12:30,20446,98,1230,0.282,1154,1.127,12.76,15.5
4/8/19 12:45,20447,98,1245,0.282,1142,1.116,12.09,14.63
4/8/19 13:00,20448,98,1300,0.281,1160,1.132,11.25,13.59
4/8/19 13:15,20449,98,1315,0.281,1153,1.126,10.68,12.88
4/8/19 13:30,20450,98,1330,0.282,1168,1.14,10.25,12.25
4/8/19 13:45,20451,98,1345,0.283,1166,1.139,10.03,11.97
4/8/19 14:00,20452,98,1400,0.284,1171,1.144,9.88,11.81
4/8/19 14:15,20453,98,1415,0.286,1178,1.151,8.71,10.38
4/8/19 14:30,20454,98,1430,0.288,1173,1.146,8.33,9.9
4/8/19 14:45,20455,98,1445,0.289,1160,1.133,7.254,8.58
4/8/19 15:00,20456,98,1500,0.29,1163,1.136,7.527,8.91
4/8/19 15:15,20457,98,1515,0.291,1177,1.15,7.573,8.95
4/8/19 15:30,20458,98,1530,0.292,1174,1.146,7.234,8.54
4/8/19 15:45,20459,98,1545,0.293,1153,1.126,7.194,8.5
4/8/19 16:00,20460,98,1600,0.294,1161,1.134,6.836,8.06
4/8/19 16:15,20461,98,1615,0.295,1173,1.146,6.343,7.48
4/8/19 16:30,20462,98,1630,0.296,1189,1.161,5.957,7.011
4/8/19 16:45,20463,98,1645,0.297,1190,1.162,5.601,6.586
4/8/19 17:00,20464,98,1700,0.298,1178,1.15,5.129,6.02
4/8/19 17:15,20465,98,1715,0.299,1175,1.147,4.878,5.723
4/8/19 17:30,20466,98,1730,0.299,1179,1.151,4.654,5.459
4/8/19 17:45,20467,98,1745,0.3,1186,1.158,4.467,5.228
4/8/19 18:00,20468,98,1800,0.301,1177,1.15,4.479,5.244
4/8/19 18:15,20469,98,1815,0.302,1179,1.151,4.555,5.338
4/8/19 18:30,20470,98,1830,0.303,1171,1.144,4.33,5.051
4/8/19 18:45,20471,98,1845,0.304,1183,1.155,4.436,5.195
4/8/19 19:00,20472,98,1900,0.304,1184,1.156,3.905,4.567
4/8/19 19:15,20473,98,1915,0.305,1176,1.149,3.542,4.166
4/8/19 19:30,20474,98,1930,0.306,1191,1.163,3.331,3.886
4/8/19 19:45,20475,98,1945,0.307,1198,1.17,3.194,3.755
4/8/19 20:00,20476,98,2000,0.308,1193,1.165,2.962,3.487
4/8/19 20:15,20477,98,2015,0.309,1193,1.165,2.586,3.055
4/8/19 20:30,20478,98,2030,0.31,1193,1.165,2.542,3.006
4/8/19 20:45,20479,98,2045,0.311,1192,1.164,2.519,2.967
4/8/19 21:00,20480,98,2100,0.312,1191,1.163,2.699,3.18
4/8/19 21:15,20481,98,2115,0.312,1191,1.163,2.382,2.825
4/8/19 21:30,20482,98,2130,0.313,1191,1.164,2.83,3.312
4/8/19 21:45,20483,98,2145,0.314,1192,1.164,2.802,3.29
4/8/19 22:00,20484,98,2200,0.315,1195,1.167,3.159,3.684
4/8/19 22:15,20485,98,2215,0.315,1201,1.173,2.99,3.503
4/8/19 22:30,20486,98,2230,0.316,1200,1.172,3.037,3.552
4/8/19 22:45,20487,98,2245,0.317,1202,1.174,2.813,3.306
4/8/19 23:00,20488,98,2300,0.318,1202,1.174,2.724,3.197
4/8/19 23:15,20489,98,2315,0.318,1205,1.177,2.529,2.995
4/8/19 23:30,20490,98,2330,0.319,1201,1.173,2.426,2.869
4/8/19 23:45,20491,98,2345,0.32,1195,1.167,2.243,2.673
4/9/19 0:00,20492,99,0,0.321,1196,1.168,1.801,2.182
4/9/19 0:15,20493,99,15,0.322,1190,1.162,1.595,1.942
4/9/19 0:30,20494,99,30,0.322,1181,1.154,1.408,1.751
4/9/19 0:45,20495,99,45,0.323,1173,1.145,1.383,1.713
4/9/19 1:00,20496,99,100,0.324,1176,1.149,1.251,1.566
4/9/19 1:15,20497,99,115,0.325,1186,1.158,1.184,1.496
4/9/19 1:30,20498,99,130,0.325,1188,1.16,0.995,1.28
4/9/19 1:45,20499,99,145,0.326,1184,1.156,0.88,1.15
4/9/19 2:00,20500,99,200,0.327,1186,1.158,0.541,0.777
4/9/19 2:15,20501,99,215,0.328,1177,1.15,0.166,0.365
4/9/19 2:30,20502,99,230,0.329,1180,1.153,0.217,0.416
4/9/19 2:45,20503,99,245,0.329,1187,1.16,-0.141,0.046
4/9/19 3:00,20504,99,300,0.33,1189,1.162,-0.428,-0.241
4/9/19 3:15,20505,99,315,0.331,1190,1.162,-0.818,-0.61
4/9/19 3:30,20506,99,330,0.332,1189,1.161,-0.565,-0.338
4/9/19 3:45,20507,99,345,0.333,1185,1.158,-1.387,-1.144
4/9/19 4:00,20508,99,400,0.333,1190,1.162,-1.507,-1.231
4/9/19 4:15,20509,99,415,0.334,1194,1.166,-1.564,-1.253
4/9/19 4:30,20510,99,430,0.335,1196,1.168,-1.936,-1.635
4/9/19 4:45,20511,99,445,0.336,1186,1.158,-2.276,-2.099
4/9/19 5:00,20512,99,500,0.337,1211,1.183,-1.934,-1.842
4/9/19 5:15,20513,99,515,0.337,1198,1.17,-1.762,-1.673
4/9/19 5:30,20514,99,530,0.338,1197,1.169,-1.663,-1.564
4/9/19 5:45,20515,99,545,0.339,1201,1.173,-1.657,-1.542
4/9/19 6:00,20516,99,600,0.34,1208,1.179,-1.592,-1.471
4/9/19 6:15,20517,99,615,0.34,1213,1.185,-1.898,-1.58
4/9/19 6:30,20518,99,630,0.341,1211,1.183,-2.009,-1.635
4/9/19 6:45,20519,99,645,0.342,1218,1.189,-0.621,-0.147
4/9/19 7:00,20520,99,700,0.342,1229,1.2,-0.238,0.229
4/9/19 7:15,20521,99,715,0.343,1231,1.202,2.189,2.947
4/9/19 7:30,20522,99,730,0.344,1236,1.207,4.831,5.989
