TOA5,CR1000_nasa,CR1000,84884,CR1000.Std.31.02,CPU:SH_site1_hill2_11092018.CR1,30628,Enviro,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
4/14/19 17:45,15671,104,1745,0.313,0.01,0.429,17.5,1.671,1.012,0.396,0.061,0.946,24.5,1.827,1.074,0.417,0.084,1.455,26.82,1.892,1.102,0.517,6.216
4/14/19 18:00,15672,104,1800,0.312,0.01,0.449,17.46,1.669,1.012,0.396,0.061,0.946,24.5,1.827,1.074,0.418,0.084,1.469,26.93,1.894,1.103,0.453,5.692
4/14/19 18:15,15673,104,1815,0.311,0.01,0.471,17.41,1.668,1.012,0.396,0.061,0.937,24.5,1.827,1.074,0.419,0.084,1.449,26.98,1.896,1.102,0.484,5.467
4/14/19 18:30,15674,104,1830,0.311,0.01,0.438,17.37,1.667,1.012,0.395,0.061,0.949,24.5,1.826,1.074,0.419,0.084,1.434,26.99,1.896,1.103,0.476,5.203
4/14/19 18:45,15675,104,1845,0.311,0.01,0.451,17.36,1.667,1.012,0.395,0.061,0.942,24.45,1.825,1.075,0.419,0.084,1.431,27.04,1.897,1.102,0.432,4.966
4/14/19 19:00,15676,104,1900,0.31,0.01,0.455,17.32,1.666,1.012,0.395,0.061,0.921,24.45,1.825,1.074,0.419,0.085,1.437,27.04,1.897,1.103,0.365,4.573
4/14/19 19:15,15677,104,1915,0.309,0.01,0.468,17.27,1.665,1.012,0.395,0.061,0.932,24.44,1.825,1.074,0.419,0.084,1.425,27.04,1.897,1.102,0.343,4.223
4/14/19 19:30,15678,104,1930,0.309,0.01,0.481,17.23,1.664,1.012,0.394,0.061,0.96,24.39,1.824,1.074,0.419,0.084,1.429,27.03,1.897,1.103,0.279,3.765
4/14/19 19:45,15679,104,1945,0.308,0.01,0.45,17.18,1.663,1.012,0.394,0.061,0.927,24.39,1.824,1.074,0.419,0.085,1.452,26.98,1.895,1.103,0.338,3.635
4/14/19 20:00,15680,104,2000,0.308,0.01,0.447,17.14,1.661,1.012,0.394,0.061,0.933,24.34,1.823,1.074,0.418,0.084,1.431,26.93,1.894,1.102,0.339,3.613
4/14/19 20:15,15681,104,2015,0.308,0.01,0.448,17.14,1.661,1.012,0.393,0.061,0.887,24.29,1.822,1.074,0.418,0.084,1.431,26.92,1.894,1.103,0.27,3.657
4/14/19 20:30,15682,104,2030,0.307,0.01,0.41,17.09,1.66,1.012,0.393,0.061,0.92,24.29,1.822,1.074,0.418,0.084,1.435,26.87,1.893,1.103,0.239,3.571
4/14/19 20:45,15683,104,2045,0.306,0.009,0.406,17.05,1.659,1.012,0.393,0.061,0.911,24.28,1.822,1.074,0.418,0.084,1.452,26.87,1.893,1.102,0.284,3.654
4/14/19 21:00,15684,104,2100,0.306,0.01,0.431,17,1.658,1.012,0.393,0.06,0.925,24.23,1.821,1.074,0.418,0.084,1.428,26.87,1.893,1.102,0.34,3.681
4/14/19 21:15,15685,104,2115,0.305,0.01,0.434,16.96,1.657,1.012,0.393,0.06,0.948,24.23,1.821,1.074,0.417,0.083,1.385,26.81,1.892,1.101,0.307,3.705
4/14/19 21:30,15686,104,2130,0.304,0.009,0.43,16.91,1.656,1.012,0.392,0.06,0.926,24.18,1.82,1.074,0.417,0.084,1.425,26.81,1.892,1.102,0.327,3.792
4/14/19 21:45,15687,104,2145,0.304,0.009,0.468,16.87,1.655,1.012,0.392,0.06,0.917,24.18,1.82,1.074,0.417,0.084,1.437,26.81,1.892,1.102,0.315,3.846
4/14/19 22:00,15688,104,2200,0.303,0.009,0.436,16.83,1.654,1.012,0.392,0.06,0.923,24.13,1.819,1.074,0.417,0.084,1.434,26.76,1.891,1.102,0.276,3.792
4/14/19 22:15,15689,104,2215,0.302,0.009,0.42,16.78,1.652,1.012,0.392,0.061,0.914,24.12,1.819,1.074,0.417,0.083,1.431,26.76,1.891,1.101,0.335,3.977
4/14/19 22:30,15690,104,2230,0.302,0.009,0.408,16.74,1.651,1.012,0.391,0.06,0.917,24.07,1.817,1.074,0.417,0.084,1.436,26.75,1.891,1.102,0.355,3.508
4/14/19 22:45,15691,104,2245,0.301,0.01,0.456,16.69,1.65,1.012,0.391,0.06,0.911,24.07,1.817,1.074,0.416,0.084,1.409,26.7,1.89,1.102,0.279,3.705
4/14/19 23:00,15692,104,2300,0.301,0.01,0.439,16.69,1.65,1.012,0.391,0.06,0.922,24.02,1.816,1.073,0.416,0.084,1.382,26.65,1.889,1.102,0.335,3.877
4/14/19 23:15,15693,104,2315,0.301,0.01,0.414,16.65,1.649,1.012,0.391,0.06,0.947,24.02,1.816,1.073,0.416,0.084,1.42,26.65,1.889,1.102,0.276,4.058
4/14/19 23:30,15694,104,2330,0.3,0.01,0.415,16.6,1.648,1.012,0.39,0.06,0.909,23.97,1.815,1.073,0.416,0.084,1.405,26.64,1.889,1.102,0.482,4.01
4/14/19 23:45,15695,104,2345,0.299,0.009,0.429,16.56,1.647,1.012,0.39,0.06,0.887,23.96,1.815,1.074,0.415,0.084,1.399,26.59,1.888,1.103,0.3,3.987
4/15/19 0:00,15696,105,0,0.299,0.01,0.451,16.51,1.646,1.012,0.39,0.061,0.929,23.91,1.814,1.074,0.415,0.084,1.404,26.59,1.888,1.103,0.272,3.876
4/15/19 0:15,15697,105,15,0.298,0.009,0.452,16.47,1.645,1.012,0.389,0.06,0.911,23.91,1.814,1.073,0.415,0.083,1.396,26.59,1.888,1.101,0.33,3.933
4/15/19 0:30,15698,105,30,0.298,0.01,0.427,16.47,1.645,1.012,0.389,0.06,0.922,23.86,1.813,1.073,0.415,0.084,1.404,26.53,1.886,1.102,0.317,4.054
4/15/19 0:45,15699,105,45,0.297,0.009,0.424,16.43,1.643,1.012,0.389,0.06,0.907,23.86,1.813,1.074,0.415,0.083,1.397,26.53,1.886,1.101,0.314,4.135
4/15/19 1:00,15700,105,100,0.297,0.009,0.427,16.38,1.642,1.012,0.388,0.06,0.95,23.81,1.812,1.074,0.414,0.083,1.425,26.48,1.885,1.101,0.307,4.121
4/15/19 1:15,15701,105,115,0.296,0.01,0.429,16.34,1.641,1.012,0.388,0.06,0.913,23.8,1.812,1.073,0.414,0.084,1.429,26.48,1.885,1.102,0.307,4.117
4/15/19 1:30,15702,105,130,0.296,0.01,0.445,16.34,1.641,1.012,0.388,0.059,0.895,23.75,1.811,1.073,0.414,0.083,1.447,26.48,1.885,1.101,0.3,4.204
4/15/19 1:45,15703,105,145,0.295,0.01,0.448,16.3,1.64,1.012,0.388,0.06,0.856,23.75,1.811,1.073,0.414,0.084,1.442,26.42,1.884,1.102,0.231,3.986
4/15/19 2:00,15704,105,200,0.295,0.009,0.368,16.29,1.64,1.012,0.388,0.06,0.877,23.75,1.811,1.073,0.414,0.083,1.327,26.42,1.884,1.101,0.232,3.932
4/15/19 2:15,15705,105,215,0.295,0.009,0.423,16.25,1.639,1.012,0.387,0.06,0.912,23.7,1.81,1.073,0.414,0.083,1.414,26.42,1.884,1.101,0.256,3.827
4/15/19 2:30,15706,105,230,0.294,0.01,0.453,16.21,1.638,1.012,0.387,0.06,0.891,23.7,1.81,1.073,0.413,0.084,1.401,26.37,1.883,1.102,0.229,3.789
4/15/19 2:45,15707,105,245,0.294,0.009,0.439,16.21,1.638,1.012,0.387,0.059,0.895,23.7,1.81,1.073,0.413,0.084,1.437,26.37,1.883,1.102,0.184,3.751
4/15/19 3:00,15708,105,300,0.293,0.009,0.412,16.16,1.637,1.011,0.387,0.059,0.902,23.65,1.808,1.073,0.413,0.083,1.384,26.36,1.883,1.101,0.21,3.671
4/15/19 3:15,15709,105,315,0.293,0.009,0.422,16.16,1.637,1.011,0.387,0.059,0.925,23.64,1.808,1.073,0.413,0.083,1.405,26.31,1.882,1.101,0.189,3.6
4/15/19 3:30,15710,105,330,0.293,0.009,0.435,16.12,1.636,1.011,0.386,0.059,0.896,23.59,1.807,1.072,0.413,0.083,1.454,26.31,1.882,1.101,0.201,3.628
4/15/19 3:45,15711,105,345,0.293,0.009,0.41,16.12,1.635,1.012,0.386,0.06,0.918,23.59,1.807,1.073,0.413,0.083,1.408,26.31,1.882,1.101,0.155,3.673
4/15/19 4:00,15712,105,400,0.292,0.009,0.442,16.08,1.634,1.012,0.386,0.06,0.931,23.59,1.807,1.073,0.412,0.083,1.404,26.26,1.881,1.101,0.183,3.728
4/15/19 4:15,15713,105,415,0.292,0.009,0.459,16.07,1.634,1.012,0.386,0.059,0.895,23.59,1.807,1.073,0.412,0.083,1.341,26.26,1.881,1.101,0.219,3.64
4/15/19 4:30,15714,105,430,0.292,0.009,0.436,16.03,1.633,1.011,0.386,0.059,0.904,23.54,1.806,1.073,0.412,0.083,1.399,26.26,1.881,1.101,0.155,3.661
4/15/19 4:45,15715,105,445,0.292,0.009,0.459,16.03,1.633,1.011,0.386,0.059,0.908,23.54,1.806,1.073,0.412,0.083,1.406,26.25,1.881,1.101,0.263,3.618
4/15/19 5:00,15716,105,500,0.291,0.009,0.434,16.03,1.633,1.011,0.386,0.059,0.921,23.54,1.806,1.072,0.412,0.083,1.418,26.2,1.88,1.101,0.262,3.706
4/15/19 5:15,15717,105,515,0.291,0.009,0.438,15.99,1.632,1.011,0.385,0.06,0.925,23.49,1.805,1.073,0.412,0.083,1.383,26.2,1.88,1.101,0.191,3.586
4/15/19 5:30,15718,105,530,0.291,0.009,0.447,15.99,1.632,1.011,0.385,0.059,0.901,23.49,1.805,1.072,0.412,0.083,1.43,26.2,1.88,1.101,0.181,3.553
4/15/19 5:45,15719,105,545,0.29,0.009,0.44,15.95,1.631,1.012,0.385,0.059,0.901,23.48,1.805,1.072,0.411,0.083,1.374,26.15,1.879,1.1,0.219,3.64
4/15/19 6:00,15720,105,600,0.29,0.009,0.438,15.94,1.631,1.012,0.385,0.059,0.901,23.44,1.804,1.072,0.411,0.083,1.39,26.15,1.879,1.1,0.23,3.662
4/15/19 6:15,15721,105,615,0.289,0.009,0.45,15.9,1.63,1.012,0.385,0.059,0.86,23.44,1.804,1.072,0.411,0.083,1.398,26.15,1.879,1.101,0.18,3.553
4/15/19 6:30,15722,105,630,0.289,0.009,0.439,15.9,1.63,1.012,0.385,0.059,0.893,23.44,1.804,1.073,0.411,0.083,1.382,26.14,1.878,1.101,0.215,3.553
4/15/19 6:45,15723,105,645,0.289,0.01,0.457,15.9,1.63,1.012,0.385,0.059,0.925,23.44,1.804,1.072,0.411,0.083,1.376,26.09,1.877,1.101,0.21,3.531
4/15/19 7:00,15724,105,700,0.289,0.009,0.455,15.86,1.629,1.011,0.385,0.059,0.906,23.43,1.804,1.072,0.411,0.084,1.375,26.09,1.877,1.102,0.22,3.542
4/15/19 7:15,15725,105,715,0.289,0.009,0.464,15.86,1.629,1.011,0.384,0.059,0.893,23.38,1.803,1.072,0.411,0.083,1.403,26.09,1.877,1.1,0.267,3.488
4/15/19 7:30,15726,105,730,0.288,0.009,0.422,15.82,1.628,1.011,0.384,0.059,0.885,23.38,1.803,1.072,0.41,0.083,1.412,26.04,1.876,1.1,0.312,3.771
4/15/19 7:45,15727,105,745,0.288,0.009,0.478,15.82,1.628,1.011,0.384,0.059,0.898,23.38,1.803,1.072,0.41,0.083,1.375,26.04,1.876,1.101,0.295,3.771
4/15/19 8:00,15728,105,800,0.288,0.009,0.441,15.81,1.628,1.011,0.384,0.059,0.913,23.38,1.803,1.072,0.41,0.083,1.405,26.03,1.876,1.101,0.304,3.624
4/15/19 8:15,15729,105,815,0.288,0.009,0.411,15.77,1.626,1.011,0.384,0.059,0.911,23.33,1.802,1.072,0.41,0.083,1.363,25.98,1.875,1.101,0.391,3.793
4/15/19 8:30,15730,105,830,0.288,0.009,0.461,15.77,1.626,1.011,0.384,0.059,0.926,23.33,1.802,1.072,0.41,0.082,1.404,25.98,1.875,1.1,0.599,4.513
4/15/19 8:45,15731,105,845,0.287,0.009,0.471,15.73,1.625,1.011,0.384,0.059,0.909,23.33,1.802,1.073,0.41,0.082,1.428,25.98,1.875,1.1,0.514,4.742
4/15/19 9:00,15732,105,900,0.287,0.009,0.484,15.73,1.625,1.011,0.383,0.059,0.892,23.33,1.802,1.072,0.41,0.082,1.433,25.98,1.875,1.1,0.509,4.937
4/15/19 9:15,15733,105,915,0.287,0.009,0.489,15.73,1.625,1.011,0.383,0.059,0.903,23.28,1.8,1.072,0.41,0.082,1.374,26.03,1.876,1.1,0.518,5.067
4/15/19 9:30,15734,105,930,0.286,0.009,0.478,15.69,1.624,1.011,0.383,0.059,0.893,23.28,1.8,1.072,0.41,0.082,1.388,25.98,1.875,1.1,0.523,5.056
4/15/19 9:45,15735,105,945,0.286,0.009,0.455,15.68,1.624,1.011,0.383,0.059,0.923,23.28,1.8,1.072,0.409,0.083,1.425,25.93,1.874,1.101,0.638,5.452
4/15/19 10:00,15736,105,1000,0.286,0.009,0.471,15.68,1.624,1.011,0.383,0.059,0.869,23.27,1.8,1.072,0.409,0.083,1.394,25.93,1.874,1.101,0.663,5.782
4/15/19 10:15,15737,105,1015,0.286,0.009,0.441,15.68,1.624,1.011,0.382,0.059,0.928,23.22,1.799,1.073,0.409,0.083,1.427,25.93,1.874,1.101,0.521,6.345
4/15/19 10:30,15738,105,1030,0.286,0.009,0.447,15.69,1.624,1.011,0.382,0.059,0.9,23.22,1.799,1.073,0.409,0.083,1.421,25.92,1.874,1.101,0.571,5.858
4/15/19 10:45,15739,105,1045,0.287,0.009,0.447,15.73,1.625,1.011,0.382,0.059,0.898,23.22,1.799,1.072,0.409,0.083,1.409,25.87,1.873,1.1,0.482,5.494
4/15/19 11:00,15740,105,1100,0.288,0.009,0.445,15.77,1.627,1.011,0.382,0.059,0.907,23.22,1.799,1.072,0.409,0.082,1.374,25.87,1.873,1.1,0.487,5.02
4/15/19 11:15,15741,105,1115,0.288,0.009,0.464,15.82,1.628,1.011,0.382,0.059,0.91,23.22,1.799,1.073,0.409,0.082,1.396,25.87,1.873,1.1,0.571,4.769
4/15/19 11:30,15742,105,1130,0.289,0.009,0.469,15.86,1.629,1.011,0.382,0.059,0.911,23.22,1.799,1.072,0.409,0.082,1.401,25.87,1.873,1.1,0.596,5.594
4/15/19 11:45,15743,105,1145,0.29,0.009,0.412,15.9,1.63,1.011,0.382,0.059,0.925,23.23,1.799,1.072,0.408,0.082,1.386,25.82,1.872,1.1,0.787,5.98
4/15/19 12:00,15744,105,1200,0.29,0.009,0.433,15.95,1.631,1.011,0.383,0.059,0.907,23.28,1.8,1.072,0.408,0.082,1.399,25.82,1.872,1.1,1.041,6.622
4/15/19 12:15,15745,105,1215,0.291,0.009,0.462,16,1.632,1.011,0.383,0.059,0.906,23.28,1.801,1.072,0.408,0.082,1.407,25.82,1.872,1.1,0.702,6.231
4/15/19 12:30,15746,105,1230,0.292,0.009,0.434,16.08,1.634,1.011,0.384,0.059,0.938,23.33,1.802,1.072,0.408,0.082,1.39,25.82,1.872,1.1,0.862,6.019
4/15/19 12:45,15747,105,1245,0.293,0.009,0.435,16.13,1.636,1.011,0.384,0.059,0.913,23.33,1.802,1.072,0.408,0.082,1.406,25.82,1.872,1.1,0.632,5.445
4/15/19 13:00,15748,105,1300,0.294,0.009,0.442,16.21,1.638,1.011,0.384,0.059,0.902,23.39,1.803,1.073,0.408,0.082,1.416,25.82,1.872,1.1,0.681,5.621
4/15/19 13:15,15749,105,1315,0.296,0.009,0.412,16.3,1.64,1.012,0.385,0.059,0.877,23.44,1.804,1.072,0.408,0.083,1.392,25.82,1.872,1.101,0.543,5.203
4/15/19 13:30,15750,105,1330,0.297,0.009,0.434,16.44,1.644,1.011,0.385,0.059,0.908,23.49,1.805,1.072,0.409,0.082,1.39,25.87,1.873,1.1,0.32,4.162
4/15/19 13:45,15751,105,1345,0.299,0.009,0.427,16.57,1.647,1.012,0.386,0.059,0.914,23.54,1.806,1.072,0.409,0.082,1.408,25.87,1.873,1.1,0.327,3.563
4/15/19 14:00,15752,105,1400,0.301,0.01,0.42,16.7,1.65,1.012,0.386,0.06,0.924,23.6,1.807,1.073,0.409,0.082,1.402,25.87,1.873,1.1,0.217,3.066
4/15/19 14:15,15753,105,1415,0.302,0.009,0.455,16.75,1.651,1.011,0.387,0.059,0.933,23.7,1.81,1.072,0.409,0.083,1.404,25.93,1.874,1.1,0.234,2.095
4/15/19 14:30,15754,105,1430,0.303,0.009,0.43,16.83,1.654,1.012,0.388,0.06,0.922,23.76,1.811,1.073,0.41,0.083,1.436,26.03,1.876,1.101,0.139,1.862
4/15/19 14:45,15755,105,1445,0.304,0.009,0.467,16.87,1.655,1.012,0.389,0.06,0.897,23.81,1.812,1.073,0.41,0.083,1.416,25.98,1.875,1.101,0.011,1.224
4/15/19 15:00,15756,105,1500,0.304,0.009,0.429,16.88,1.655,1.012,0.389,0.06,0.898,23.86,1.813,1.073,0.41,0.083,1.378,26.04,1.876,1.101,0.562,1.726
4/15/19 15:15,15757,105,1515,0.304,0.009,0.452,16.92,1.656,1.012,0.39,0.06,0.913,23.92,1.814,1.073,0.411,0.083,1.359,26.15,1.879,1.101,0.239,2.411
4/15/19 15:30,15758,105,1530,0.304,0.009,0.433,16.92,1.656,1.011,0.39,0.06,0.905,23.97,1.815,1.073,0.412,0.083,1.389,26.21,1.88,1.1,0.485,2.476
4/15/19 15:45,15759,105,1545,0.304,0.009,0.465,16.92,1.656,1.011,0.39,0.06,0.919,23.97,1.815,1.073,0.412,0.083,1.347,26.26,1.881,1.101,0.197,2.53
4/15/19 16:00,15760,105,1600,0.304,0.01,0.438,16.92,1.656,1.012,0.391,0.06,0.897,24.02,1.816,1.073,0.413,0.083,1.394,26.31,1.882,1.101,0.173,2.118
4/15/19 16:15,15761,105,1615,0.305,0.009,0.413,16.96,1.657,1.011,0.391,0.059,0.891,24.02,1.816,1.073,0.413,0.084,1.461,26.32,1.882,1.102,0.174,2.052
4/15/19 16:30,15762,105,1630,0.305,0.009,0.48,16.96,1.657,1.012,0.391,0.06,0.886,24.02,1.816,1.073,0.413,0.083,1.386,26.37,1.883,1.101,0.041,1.293
4/15/19 16:45,15763,105,1645,0.305,0.009,0.429,16.96,1.657,1.012,0.391,0.06,0.868,24.07,1.817,1.073,0.414,0.083,1.392,26.43,1.884,1.101,0.108,1.082
4/15/19 17:00,15764,105,1700,0.305,0.009,0.457,16.96,1.657,1.012,0.391,0.06,0.908,24.07,1.817,1.073,0.414,0.083,1.396,26.48,1.885,1.101,0.109,1.51
4/15/19 17:15,15765,105,1715,0.305,0.009,0.45,16.96,1.657,1.012,0.391,0.06,0.876,24.07,1.817,1.073,0.415,0.083,1.406,26.53,1.886,1.101,0.199,1.749
4/15/19 17:30,15766,105,1730,0.304,0.009,0.437,16.92,1.656,1.012,0.391,0.06,0.935,24.07,1.817,1.074,0.415,0.084,1.413,26.54,1.886,1.102,0.186,1.814
4/15/19 17:45,15767,105,1745,0.304,0.01,0.434,16.91,1.656,1.012,0.391,0.06,0.918,24.07,1.817,1.073,0.415,0.083,1.391,26.59,1.888,1.101,0.141,1.787
4/15/19 18:00,15768,105,1800,0.304,0.009,0.434,16.87,1.655,1.012,0.391,0.06,0.933,24.02,1.816,1.073,0.415,0.083,1.413,26.59,1.888,1.101,0.055,1.408
4/15/19 18:15,15769,105,1815,0.304,0.009,0.477,16.87,1.655,1.011,0.391,0.06,0.926,24.02,1.816,1.074,0.415,0.083,1.389,26.53,1.886,1.101,0.019,1.055
4/15/19 18:30,15770,105,1830,0.303,0.009,0.474,16.83,1.654,1.012,0.391,0.06,0.919,24.02,1.816,1.073,0.415,0.084,1.392,26.53,1.886,1.102,0.021,0.774
4/15/19 18:45,15771,105,1845,0.302,0.009,0.43,16.78,1.652,1.012,0.391,0.06,0.941,24.02,1.816,1.073,0.415,0.083,1.396,26.53,1.886,1.101,0.019,0.611
4/15/19 19:00,15772,105,1900,0.302,0.009,0.415,16.74,1.651,1.011,0.391,0.059,0.915,24.02,1.816,1.073,0.415,0.083,1.41,26.53,1.886,1.101,-0.01,0.459
4/15/19 19:15,15773,105,1915,0.302,0.01,0.425,16.74,1.651,1.012,0.39,0.06,0.891,23.97,1.815,1.073,0.415,0.083,1.429,26.53,1.886,1.101,-0.056,0.286
4/15/19 19:30,15774,105,1930,0.301,0.01,0.399,16.69,1.65,1.012,0.39,0.06,0.891,23.96,1.815,1.073,0.415,0.083,1.357,26.53,1.886,1.101,-0.184,0.059
4/15/19 19:45,15775,105,1945,0.301,0.009,0.423,16.65,1.649,1.011,0.39,0.06,0.89,23.91,1.814,1.073,0.414,0.083,1.405,26.48,1.885,1.101,-0.22,-0.072
4/15/19 20:00,15776,105,2000,0.3,0.009,0.455,16.6,1.648,1.011,0.39,0.06,0.922,23.91,1.814,1.073,0.414,0.083,1.398,26.48,1.885,1.101,-0.456,-0.212
4/15/19 20:15,15777,105,2015,0.299,0.009,0.431,16.56,1.647,1.011,0.389,0.06,0.901,23.91,1.814,1.073,0.414,0.084,1.387,26.48,1.885,1.102,-0.43,-0.353
4/15/19 20:30,15778,105,2030,0.299,0.01,0.437,16.52,1.646,1.012,0.389,0.06,0.903,23.86,1.813,1.073,0.414,0.083,1.406,26.48,1.885,1.101,-0.45,-0.435
4/15/19 20:45,15779,105,2045,0.299,0.01,0.434,16.51,1.646,1.012,0.389,0.06,0.896,23.86,1.813,1.073,0.414,0.084,1.413,26.48,1.885,1.102,-0.702,-0.397
4/15/19 21:00,15780,105,2100,0.298,0.009,0.44,16.47,1.645,1.011,0.389,0.059,0.915,23.81,1.812,1.072,0.414,0.083,1.382,26.42,1.884,1.101,-0.494,-0.462
4/15/19 21:15,15781,105,2115,0.297,0.009,0.473,16.43,1.643,1.011,0.388,0.06,0.892,23.8,1.812,1.073,0.414,0.083,1.374,26.42,1.884,1.101,-0.493,-0.494
4/15/19 21:30,15782,105,2130,0.297,0.009,0.424,16.38,1.642,1.011,0.388,0.059,0.902,23.75,1.811,1.073,0.414,0.083,1.396,26.42,1.884,1.101,-0.528,-0.451
4/15/19 21:45,15783,105,2145,0.296,0.009,0.423,16.34,1.641,1.011,0.388,0.059,0.882,23.75,1.811,1.073,0.414,0.084,1.4,26.42,1.884,1.102,-0.548,-0.31
4/15/19 22:00,15784,105,2200,0.296,0.009,0.405,16.34,1.641,1.011,0.388,0.059,0.9,23.75,1.811,1.072,0.413,0.083,1.381,26.37,1.883,1.101,-0.594,-0.277
4/15/19 22:15,15785,105,2215,0.295,0.009,0.467,16.29,1.64,1.011,0.387,0.059,0.893,23.7,1.81,1.072,0.413,0.083,1.404,26.37,1.883,1.1,-0.588,-0.288
4/15/19 22:30,15786,105,2230,0.295,0.01,0.457,16.25,1.639,1.012,0.387,0.059,0.925,23.7,1.81,1.073,0.413,0.083,1.392,26.36,1.883,1.101,-0.694,-0.283
4/15/19 22:45,15787,105,2245,0.294,0.009,0.41,16.21,1.638,1.012,0.387,0.059,0.897,23.7,1.81,1.073,0.413,0.083,1.383,26.31,1.882,1.101,-1.376,-0.407
4/15/19 23:00,15788,105,2300,0.294,0.009,0.45,16.21,1.638,1.012,0.387,0.059,0.899,23.65,1.808,1.073,0.413,0.083,1.353,26.31,1.882,1.101,-1.157,-0.57
4/15/19 23:15,15789,105,2315,0.293,0.009,0.444,16.16,1.637,1.012,0.387,0.059,0.915,23.64,1.808,1.073,0.413,0.083,1.399,26.31,1.882,1.101,-0.992,-0.635
4/15/19 23:30,15790,105,2330,0.293,0.009,0.407,16.12,1.635,1.011,0.386,0.059,0.89,23.59,1.807,1.072,0.412,0.083,1.355,26.26,1.881,1.101,-1.364,-0.581
4/15/19 23:45,15791,105,2345,0.292,0.009,0.439,16.08,1.634,1.011,0.386,0.059,0.885,23.59,1.807,1.072,0.412,0.082,1.381,26.26,1.881,1.1,-0.449,-0.467
4/16/19 0:00,15792,106,0,0.292,0.009,0.424,16.07,1.634,1.012,0.386,0.059,0.896,23.54,1.806,1.072,0.412,0.083,1.404,26.26,1.881,1.1,-0.378,-0.418
4/16/19 0:15,15793,106,15,0.291,0.009,0.421,16.03,1.633,1.011,0.386,0.059,0.883,23.54,1.806,1.072,0.412,0.083,1.384,26.25,1.881,1.101,-0.565,-0.505
4/16/19 0:30,15794,106,30,0.291,0.009,0.425,15.99,1.632,1.011,0.386,0.059,0.909,23.54,1.806,1.072,0.412,0.083,1.405,26.2,1.88,1.1,-0.502,-0.57
4/16/19 0:45,15795,106,45,0.291,0.009,0.482,15.99,1.632,1.012,0.385,0.059,0.894,23.49,1.805,1.073,0.412,0.083,1.408,26.2,1.88,1.1,-0.646,-0.613
4/16/19 1:00,15796,106,100,0.29,0.009,0.46,15.94,1.631,1.011,0.385,0.059,0.936,23.49,1.805,1.073,0.412,0.083,1.4,26.2,1.88,1.1,-0.445,-0.418
4/16/19 1:15,15797,106,115,0.289,0.009,0.451,15.9,1.63,1.012,0.385,0.059,0.885,23.48,1.805,1.072,0.411,0.083,1.373,26.15,1.879,1.101,-0.454,-0.494
4/16/19 1:30,15798,106,130,0.289,0.009,0.452,15.9,1.63,1.012,0.385,0.059,0.899,23.44,1.804,1.072,0.411,0.083,1.375,26.15,1.879,1.101,-0.267,-0.418
4/16/19 1:45,15799,106,145,0.289,0.009,0.426,15.86,1.629,1.011,0.385,0.059,0.92,23.44,1.804,1.073,0.411,0.083,1.367,26.14,1.878,1.101,-0.364,-0.315
4/16/19 2:00,15800,106,200,0.289,0.009,0.45,15.86,1.629,1.011,0.385,0.059,0.915,23.43,1.804,1.072,0.411,0.083,1.385,26.09,1.877,1.1,-0.617,-0.261
4/16/19 2:15,15801,106,215,0.288,0.009,0.441,15.81,1.628,1.011,0.384,0.059,0.925,23.38,1.803,1.073,0.411,0.082,1.417,26.09,1.877,1.1,-0.559,-0.332
4/16/19 2:30,15802,106,230,0.288,0.009,0.443,15.81,1.628,1.011,0.384,0.059,0.905,23.38,1.803,1.073,0.411,0.082,1.396,26.09,1.877,1.1,-0.49,-0.397
4/16/19 2:45,15803,106,245,0.288,0.009,0.433,15.77,1.626,1.011,0.384,0.059,0.913,23.38,1.803,1.072,0.41,0.082,1.357,26.04,1.876,1.1,-0.471,-0.472
4/16/19 3:00,15804,106,300,0.288,0.009,0.464,15.77,1.626,1.011,0.384,0.059,0.899,23.33,1.802,1.072,0.41,0.083,1.415,26.04,1.876,1.1,-1.421,-0.57
4/16/19 3:15,15805,106,315,0.287,0.009,0.426,15.73,1.625,1.011,0.384,0.059,0.92,23.33,1.802,1.072,0.41,0.083,1.409,26.04,1.876,1.1,-1.147,-0.722
4/16/19 3:30,15806,106,330,0.287,0.009,0.459,15.73,1.625,1.011,0.383,0.059,0.912,23.33,1.802,1.072,0.41,0.082,1.374,26.04,1.876,1.1,-1.941,-0.895
4/16/19 3:45,15807,106,345,0.286,0.009,0.478,15.68,1.624,1.012,0.383,0.059,0.889,23.28,1.8,1.072,0.41,0.083,1.396,26.03,1.876,1.101,-1.429,-1.026
4/16/19 4:00,15808,106,400,0.286,0.009,0.443,15.68,1.624,1.011,0.383,0.059,0.903,23.28,1.8,1.072,0.41,0.082,1.395,25.98,1.875,1.1,-1.317,-1.009
