TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_tow4_North_2017.CR1,58121,Enviro,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
10/2/18 10:15,33961,275,1015,0.028,0,10.33,2.927,1.199,1,0.027,0,10.87,2.895,1.204,1,0.075,0,10.51,4.793,1.273,1,0.008,4854,4.74,NAN,-108
10/2/18 10:30,33962,275,1030,0.028,0,10.46,2.924,1.199,1,0.027,0,10.88,2.891,1.204,1,0.075,0.001,10.5,4.792,1.273,1,0.008,4857,4.743,NAN,-108
10/2/18 10:45,33963,275,1045,0.028,0,10.58,2.925,1.199,1,0.026,0,10.84,2.869,1.203,1,0.075,0.001,10.51,4.792,1.273,1,0.008,4857,4.744,NAN,-111.5
10/2/18 11:00,33964,275,1100,0.028,0.001,10.68,2.923,1.199,1,0.026,0,10.86,2.87,1.203,1,0.075,0,10.5,4.792,1.273,1,0.008,4867,4.753,NAN,-111.5
10/2/18 11:15,33965,275,1115,0.028,0.001,10.84,2.924,1.199,1,0.026,0,10.86,2.87,1.203,1,0.075,0,10.51,4.795,1.273,1,0.008,4872,4.758,NAN,-117.4
10/2/18 11:30,33966,275,1130,0.028,0.001,11.05,2.922,1.199,1.001,0.026,0,10.86,2.871,1.203,1,0.075,0,10.51,4.793,1.273,1,0.008,4869,4.755,NAN,-117.4
10/2/18 11:45,33967,275,1145,0.028,0,11.33,2.925,1.199,1,0.026,0,10.82,2.87,1.203,1,0.075,0,10.5,4.793,1.273,1,0.008,4869,4.755,NAN,-111.5
10/2/18 12:00,33968,275,1200,0.028,0,11.65,2.925,1.199,1,0.026,0,10.82,2.87,1.203,1,0.075,0,10.54,4.795,1.273,1,0.008,4881,4.767,NAN,-111.5
10/2/18 12:15,33969,275,1215,0.028,0,11.95,2.924,1.199,1,0.026,0,10.81,2.87,1.203,1,0.075,0.001,10.51,4.791,1.273,1.001,0.008,4882,4.768,NAN,-111.5
10/2/18 12:30,33970,275,1230,0.028,0,12.35,2.925,1.199,1,0.026,0,10.78,2.873,1.203,1,0.075,0,10.51,4.792,1.273,1,0.008,4882,4.768,NAN,-111.5
10/2/18 12:45,33971,275,1245,0.028,0,12.72,2.925,1.199,1,0.026,0,10.81,2.871,1.203,1,0.075,0,10.51,4.792,1.273,1,0.008,4882,4.768,NAN,-111.5
10/2/18 13:00,33972,275,1300,0.028,0,13.07,2.924,1.199,1,0.026,0,10.78,2.87,1.203,1,0.075,0,10.52,4.793,1.273,1,0.008,4881,4.766,NAN,NAN
10/2/18 13:15,33973,275,1315,0.028,0.001,13.3,2.923,1.199,1,0.026,0,10.79,2.871,1.203,1,0.075,0,10.49,4.792,1.273,1,0.008,4868,4.754,NAN,-117.4
10/2/18 13:30,33974,275,1330,0.028,0,13.47,2.926,1.199,1,0.026,0,10.79,2.872,1.203,1,0.075,0,10.51,4.793,1.273,1,0.007,4862,4.749,NAN,-117.4
10/2/18 13:45,33975,275,1345,0.028,0,13.59,2.925,1.199,1,0.026,0,10.79,2.871,1.203,1,0.075,0,10.5,4.794,1.273,1,0.007,4864,4.75,NAN,-108
10/2/18 14:00,33976,275,1400,0.028,0,13.63,2.947,1.2,1,0.026,0,10.77,2.874,1.203,1,0.075,0,10.49,4.793,1.273,1,0.007,4864,4.75,NAN,-117.4
10/2/18 14:15,33977,275,1415,0.028,0,13.68,2.948,1.2,1,0.026,0,10.79,2.87,1.203,1,0.075,0,10.51,4.792,1.273,1,0.007,4861,4.748,NAN,-111.5
10/2/18 14:30,33978,275,1430,0.028,0,13.66,2.949,1.2,1,0.026,0,10.81,2.87,1.203,1,0.075,0,10.52,4.793,1.273,1,0.007,4858,4.744,NAN,-111.5
10/2/18 14:45,33979,275,1445,0.028,0,13.69,2.948,1.2,1,0.026,0,10.83,2.874,1.203,1,0.075,0,10.5,4.793,1.273,1,0.006,4857,4.743,NAN,-111.5
10/2/18 15:00,33980,275,1500,0.028,0,13.68,2.948,1.2,1,0.026,0,10.8,2.872,1.203,1,0.075,0.001,10.48,4.79,1.273,1.001,0.006,4861,4.747,NAN,-111.5
10/2/18 15:15,33981,275,1515,0.028,0,13.64,2.948,1.2,1,0.026,0,10.82,2.869,1.203,1.001,0.075,0,10.49,4.793,1.273,1,0.006,4867,4.753,NAN,-111.5
10/2/18 15:30,33982,275,1530,0.028,0,13.56,2.949,1.2,1,0.026,0,10.8,2.873,1.203,1,0.075,0,10.5,4.792,1.273,1,0.006,4870,4.756,NAN,-111.5
10/2/18 15:45,33983,275,1545,0.028,0,13.54,2.95,1.2,1,0.026,0,10.84,2.872,1.203,1,0.075,0,10.51,4.793,1.273,1,0.007,4868,4.754,NAN,-111.5
10/2/18 16:00,33984,275,1600,0.028,0.001,13.49,2.945,1.2,1,0.026,0,10.87,2.871,1.203,1,0.075,0,10.5,4.792,1.273,1,0.006,4860,4.746,NAN,-111.5
10/2/18 16:15,33985,275,1615,0.028,0,13.46,2.946,1.2,1,0.026,0,10.87,2.874,1.203,1,0.075,0,10.51,4.793,1.273,1,0.006,4850,4.737,NAN,-108
10/2/18 16:30,33986,275,1630,0.028,0,13.4,2.949,1.2,1,0.026,0,10.87,2.873,1.203,1,0.075,0,10.51,4.794,1.273,1,0.006,4848,4.735,NAN,-111.5
10/2/18 16:45,33987,275,1645,0.028,0,13.37,2.948,1.2,1,0.026,0,10.88,2.872,1.203,1,0.075,0,10.46,4.792,1.273,1,0.006,4848,4.734,NAN,-108
10/2/18 17:00,33988,275,1700,0.028,0,13.33,2.947,1.2,1,0.026,0,10.9,2.872,1.203,1,0.075,0,10.5,4.793,1.273,1,0.006,4846,4.732,NAN,-108
10/2/18 17:15,33989,275,1715,0.028,0,13.25,2.948,1.2,1,0.026,0,10.89,2.873,1.203,1,0.075,0,10.52,4.794,1.273,1,0.006,4842,4.728,NAN,-111.5
10/2/18 17:30,33990,275,1730,0.028,0,13.17,2.95,1.2,1,0.026,0,10.96,2.872,1.203,1,0.075,0,10.49,4.795,1.273,1,0.006,4839,4.726,NAN,-111.5
10/2/18 17:45,33991,275,1745,0.028,0,13.08,2.949,1.2,1,0.026,0,10.98,2.873,1.203,1,0.075,0,10.48,4.793,1.273,1,0.006,4837,4.723,NAN,-108
10/2/18 18:00,33992,275,1800,0.028,0,12.95,2.948,1.2,1,0.026,0,10.98,2.871,1.203,1,0.075,0,10.49,4.794,1.273,1,0.006,4834,4.721,NAN,-111.5
10/2/18 18:15,33993,275,1815,0.028,0,12.82,2.948,1.2,1,0.026,0,11,2.873,1.203,1,0.075,0,10.49,4.793,1.273,1,0.006,4834,4.721,NAN,-111.5
10/2/18 18:30,33994,275,1830,0.028,0.001,12.71,2.944,1.2,1,0.027,0,11.01,2.875,1.203,1,0.075,0,10.5,4.793,1.273,1,0.006,4833,4.72,NAN,-111.5
10/2/18 18:45,33995,275,1845,0.028,0.001,12.55,2.923,1.199,1,0.027,0,11.03,2.894,1.204,1,0.075,0,10.46,4.794,1.273,1,0.006,4831,4.718,NAN,-108
10/2/18 19:00,33996,275,1900,0.028,0,12.4,2.925,1.199,1,0.027,0,11.03,2.896,1.204,1,0.075,0,10.48,4.793,1.273,1,0.006,4830,4.717,NAN,-111.5
10/2/18 19:15,33997,275,1915,0.028,0,12.24,2.925,1.199,1,0.027,0,11.04,2.893,1.204,1,0.075,0,10.49,4.794,1.273,1,0.006,4832,4.719,NAN,-111.5
10/2/18 19:30,33998,275,1930,0.028,0,12.08,2.926,1.199,1,0.027,0,11.07,2.893,1.204,1,0.075,0,10.48,4.792,1.273,1,0.006,4832,4.719,NAN,-111.5
10/2/18 19:45,33999,275,1945,0.028,0,11.98,2.924,1.199,1,0.027,0,11.09,2.895,1.204,1,0.075,0,10.46,4.793,1.273,1,0.006,4831,4.718,NAN,-111.5
10/2/18 20:00,34000,275,2000,0.028,0,11.86,2.927,1.199,1,0.027,0,11.13,2.894,1.204,1,0.075,0.001,10.49,4.79,1.273,1.001,0.006,4832,4.719,NAN,-108
10/2/18 20:15,34001,275,2015,0.028,0,11.74,2.925,1.199,1,0.027,0,11.13,2.895,1.204,1,0.075,0,10.45,4.793,1.273,1,0.006,4833,4.719,NAN,-108
10/2/18 20:30,34002,275,2030,0.028,0,11.65,2.925,1.199,1,0.027,0,11.14,2.896,1.204,1,0.075,0,10.48,4.793,1.273,1,0.006,4831,4.718,NAN,-111.5
10/2/18 20:45,34003,275,2045,0.028,0,11.57,2.926,1.199,1,0.027,0,11.14,2.894,1.204,1,0.075,0.001,10.49,4.791,1.273,1.001,0.006,4830,4.717,NAN,-117.4
10/2/18 21:00,34004,275,2100,0.028,0,11.46,2.926,1.199,1,0.027,0,11.17,2.896,1.204,1,0.075,0,10.47,4.793,1.273,1,0.006,4830,4.717,NAN,-111.5
10/2/18 21:15,34005,275,2115,0.028,0,11.37,2.925,1.199,1,0.027,0,11.16,2.893,1.204,1,0.075,0,10.47,4.793,1.273,1,0.006,4831,4.718,NAN,-111.5
10/2/18 21:30,34006,275,2130,0.028,0,11.27,2.924,1.199,1,0.027,0,11.15,2.895,1.204,1,0.075,0,10.5,4.793,1.273,1,0.006,4830,4.717,NAN,-111.5
10/2/18 21:45,34007,275,2145,0.028,0,11.22,2.925,1.199,1,0.027,0,11.17,2.895,1.204,1,0.075,0,10.49,4.793,1.273,1,0.006,4830,4.716,NAN,-111.5
10/2/18 22:00,34008,275,2200,0.028,0,11.16,2.924,1.199,1,0.027,0,11.17,2.895,1.204,1,0.075,0.001,10.49,4.791,1.273,1.001,0.006,4829,4.716,NAN,-111.5
10/2/18 22:15,34009,275,2215,0.028,0,11.12,2.924,1.199,1,0.027,0.001,11.19,2.891,1.204,1.001,0.075,0,10.51,4.794,1.273,1,0.006,4829,4.716,NAN,-111.5
10/2/18 22:30,34010,275,2230,0.028,0,11.08,2.925,1.199,1,0.027,0,11.21,2.893,1.204,1,0.075,0,10.47,4.793,1.273,1,0.006,4829,4.716,NAN,-111.5
10/2/18 22:45,34011,275,2245,0.028,0,11.01,2.926,1.199,1,0.027,0,11.19,2.893,1.204,1,0.075,0,10.48,4.793,1.273,1,0.006,4828,4.715,NAN,-111.5
10/2/18 23:00,34012,275,2300,0.028,0,10.98,2.923,1.199,1,0.027,0,11.24,2.895,1.204,1,0.075,0,10.5,4.792,1.273,1,0.006,4827,4.714,NAN,-108
10/2/18 23:15,34013,275,2315,0.028,0,10.95,2.926,1.199,1,0.027,0,11.21,2.892,1.204,1,0.075,0,10.49,4.793,1.273,1,0.006,4826,4.713,NAN,-111.5
10/2/18 23:30,34014,275,2330,0.028,0,10.86,2.923,1.199,1,0.027,0,11.21,2.892,1.204,1,0.075,0,10.46,4.794,1.273,1,0.006,4826,4.713,NAN,-108
10/2/18 23:45,34015,275,2345,0.028,0,10.82,2.925,1.199,1,0.027,0,11.22,2.893,1.204,1,0.075,0,10.47,4.794,1.273,1,0.006,4827,4.713,NAN,-111.5
10/3/18 0:00,34016,276,0,0.028,0,10.75,2.925,1.199,1,0.027,0,11.2,2.894,1.204,1,0.075,0,10.47,4.793,1.273,1,0.006,4826,4.713,NAN,-111.5
10/3/18 0:15,34017,276,15,0.028,0,10.71,2.926,1.199,1,0.027,0,11.21,2.898,1.204,1,0.075,0,10.46,4.793,1.273,1,0.006,4824,4.711,NAN,-111.5
10/3/18 0:30,34018,276,30,0.028,0,10.66,2.925,1.199,1,0.027,0,11.24,2.893,1.204,1,0.075,0,10.49,4.793,1.273,1,0.006,4824,4.711,NAN,-111.5
10/3/18 0:45,34019,276,45,0.028,0,10.6,2.925,1.199,1,0.027,0,11.23,2.893,1.204,1,0.075,0.001,10.44,4.791,1.273,1.001,0.006,4824,4.711,NAN,-117.4
10/3/18 1:00,34020,276,100,0.028,0,10.56,2.924,1.199,1,0.027,0,11.18,2.895,1.204,1,0.075,0,10.47,4.793,1.273,1,0.006,4824,4.711,NAN,-111.5
10/3/18 1:15,34021,276,115,0.028,0,10.52,2.925,1.199,1,0.027,0,11.2,2.892,1.204,1.001,0.075,0,10.48,4.792,1.273,1,0.006,4824,4.711,NAN,-111.5
10/3/18 1:30,34022,276,130,0.028,0,10.46,2.925,1.199,1,0.027,0,11.23,2.895,1.204,1,0.075,0,10.44,4.793,1.273,1,0.006,4824,4.711,NAN,-108
10/3/18 1:45,34023,276,145,0.028,0,10.44,2.927,1.199,1,0.027,0,11.2,2.892,1.204,1,0.075,0.001,10.48,4.792,1.273,1,0.007,4824,4.711,NAN,-111.5
10/3/18 2:00,34024,276,200,0.028,0,10.36,2.924,1.199,1,0.027,0,11.18,2.892,1.204,1.001,0.075,0,10.48,4.792,1.273,1,0.007,4821,4.708,NAN,-111.5
10/3/18 2:15,34025,276,215,0.028,0.001,10.37,2.923,1.199,1,0.027,0,11.17,2.895,1.204,1,0.075,0,10.47,4.793,1.273,1,0.007,4820,4.707,NAN,-111.5
10/3/18 2:30,34026,276,230,0.028,0,10.32,2.924,1.199,1,0.027,0,11.15,2.892,1.204,1.001,0.075,0,10.47,4.793,1.273,1,0.007,4822,4.709,NAN,-111.5
10/3/18 2:45,34027,276,245,0.028,0,10.25,2.925,1.199,1,0.027,0.001,11.16,2.89,1.204,1.001,0.075,0,10.44,4.792,1.273,1,0.007,4822,4.709,NAN,-111.5
10/3/18 3:00,34028,276,300,0.028,0,10.2,2.926,1.199,1,0.027,0,11.16,2.899,1.204,0.999,0.075,0.001,10.5,4.791,1.273,1,0.007,4821,4.708,NAN,-105.4
10/3/18 3:15,34029,276,315,0.028,0,10.17,2.924,1.199,1,0.027,0,11.16,2.892,1.204,1.001,0.075,0,10.47,4.794,1.273,1,0.007,4821,4.708,NAN,-111.5
10/3/18 3:30,34030,276,330,0.028,0,10.1,2.924,1.199,1,0.027,0,11.14,2.895,1.204,1,0.075,0,10.46,4.792,1.273,1,0.007,4822,4.709,NAN,-111.5
10/3/18 3:45,34031,276,345,0.028,0,10.08,2.926,1.199,1,0.027,0,11.17,2.895,1.204,1,0.075,0,10.46,4.792,1.273,1,0.007,4821,4.708,NAN,-111.5
10/3/18 4:00,34032,276,400,0.028,0,10.08,2.924,1.199,1,0.027,0.001,11.19,2.889,1.204,1.001,0.075,0,10.5,4.794,1.273,1,0.007,4821,4.708,NAN,-111.5
10/3/18 4:15,34033,276,415,0.028,0,10.04,2.924,1.199,1,0.027,0,11.17,2.892,1.204,1,0.075,0,10.46,4.793,1.273,1,0.007,4821,4.708,NAN,-111.5
10/3/18 4:30,34034,276,430,0.028,0,10,2.924,1.199,1,0.027,0,11.12,2.892,1.204,1,0.075,0,10.46,4.793,1.273,1,0.007,4821,4.708,NAN,-108
10/3/18 4:45,34035,276,445,0.028,0,9.93,2.927,1.199,1,0.027,0,11.13,2.893,1.204,1,0.075,0,10.46,4.793,1.273,1,0.007,4821,4.708,NAN,-108
10/3/18 5:00,34036,276,500,0.028,0,9.92,2.924,1.199,1,0.027,0.001,11.09,2.89,1.204,1.001,0.075,0,10.47,4.792,1.273,1,0.007,4820,4.707,NAN,-108
10/3/18 5:15,34037,276,515,0.028,0,9.91,2.926,1.199,1,0.027,0,11.09,2.894,1.204,1,0.075,0,10.46,4.793,1.273,1,0.007,4818,4.705,NAN,-108
10/3/18 5:30,34038,276,530,0.028,0,9.87,2.923,1.199,1,0.027,0,11.08,2.893,1.204,1,0.075,0,10.47,4.793,1.273,1,0.007,4816,4.703,NAN,-108
10/3/18 5:45,34039,276,545,0.028,0,9.82,2.926,1.199,1,0.027,0,11.1,2.895,1.204,1,0.075,0,10.45,4.792,1.273,1,0.007,4816,4.703,NAN,-108
10/3/18 6:00,34040,276,600,0.028,0,9.77,2.925,1.199,1,0.027,0,11.07,2.896,1.204,1,0.075,0.001,10.5,4.792,1.273,1,0.007,4817,4.704,NAN,-108
10/3/18 6:15,34041,276,615,0.028,0,9.71,2.925,1.199,1,0.027,0.001,11.05,2.891,1.204,1.001,0.075,0.001,10.49,4.791,1.273,1,0.007,4817,4.705,NAN,-111.5
10/3/18 6:30,34042,276,630,0.028,0,9.64,2.925,1.199,1,0.027,0.001,11.05,2.89,1.204,1.001,0.075,0,10.47,4.793,1.273,1,0.007,4819,4.706,NAN,-108
10/3/18 6:45,34043,276,645,0.028,0,9.56,2.924,1.199,1,0.027,0.001,11.04,2.891,1.204,1.001,0.075,0,10.46,4.794,1.273,1,0.007,4822,4.709,NAN,-108
10/3/18 7:00,34044,276,700,0.028,0,9.51,2.924,1.199,1,0.027,0,11.04,2.897,1.204,1,0.075,0,10.47,4.795,1.273,1,0.007,4827,4.714,NAN,-108
10/3/18 7:15,34045,276,715,0.028,0,9.46,2.925,1.199,1,0.027,0,11.01,2.894,1.204,1,0.075,0,10.45,4.793,1.273,1,0.007,4831,4.717,NAN,-117.4
10/3/18 7:30,34046,276,730,0.028,0,9.46,2.925,1.199,1,0.027,0,10.98,2.898,1.204,1,0.075,0,10.46,4.793,1.273,1,0.007,4833,4.72,NAN,-111.5
10/3/18 7:45,34047,276,745,0.028,0,9.46,2.927,1.199,1,0.027,0,10.99,2.893,1.204,1,0.075,0,10.48,4.792,1.273,1,0.008,4833,4.72,NAN,-117.4
10/3/18 8:00,34048,276,800,0.028,0,9.53,2.924,1.199,1,0.027,0,10.98,2.895,1.204,1,0.075,0,10.45,4.793,1.273,1,0.008,4830,4.717,NAN,-111.5
10/3/18 8:15,34049,276,815,0.028,0,9.57,2.925,1.199,1,0.027,0,10.98,2.892,1.204,1,0.075,0,10.5,4.793,1.273,1,0.008,4833,4.72,NAN,-111.5
10/3/18 8:30,34050,276,830,0.028,0,9.63,2.925,1.199,1,0.027,0,10.96,2.896,1.204,1,0.075,0,10.46,4.794,1.273,1,0.008,4838,4.725,NAN,-117.4
10/3/18 8:45,34051,276,845,0.028,0,9.72,2.925,1.199,1,0.027,0,10.92,2.897,1.204,1,0.075,0,10.48,4.793,1.273,1,0.008,4839,4.725,NAN,-111.5
10/3/18 9:00,34052,276,900,0.028,0,9.82,2.925,1.199,1,0.027,0,10.93,2.899,1.204,0.999,0.075,0,10.5,4.793,1.273,1,0.008,4839,4.725,NAN,-111.5
10/3/18 9:15,34053,276,915,0.028,0,9.93,2.926,1.199,1,0.027,0,10.91,2.893,1.204,1,0.075,0,10.48,4.794,1.273,1,0.008,4840,4.727,NAN,-117.4
10/3/18 9:30,34054,276,930,0.028,0,10.03,2.924,1.199,1,0.027,0,10.94,2.893,1.204,1,0.075,0,10.47,4.794,1.273,1,0.008,4851,4.737,NAN,-111.5
10/3/18 9:45,34055,276,945,0.028,0,10.11,2.925,1.199,1,0.027,0,10.9,2.894,1.204,1,0.075,0,10.48,4.794,1.273,1,0.008,4845,4.732,NAN,-108
10/3/18 10:00,34056,276,1000,0.028,0,10.18,2.926,1.199,1,0.027,0,10.88,2.894,1.204,1,0.075,0.001,10.46,4.791,1.273,1,0.008,4843,4.73,NAN,-105.4
10/3/18 10:15,34057,276,1015,0.028,0,10.29,2.925,1.199,1,0.027,-0.001,10.85,2.877,1.203,0.999,0.075,0,10.46,4.794,1.273,1,0.009,4845,4.731,NAN,-111.5
10/3/18 10:30,34058,276,1030,0.028,0,10.41,2.925,1.199,1,0.026,0,10.88,2.87,1.203,1,0.075,0,10.48,4.794,1.273,1,0.009,4845,4.731,NAN,-111.5
10/3/18 10:45,34059,276,1045,0.028,0,10.52,2.924,1.199,1,0.026,0,10.86,2.872,1.203,1,0.075,0,10.48,4.796,1.273,1,0.009,4845,4.731,NAN,-108
10/3/18 11:00,34060,276,1100,0.028,0.001,10.63,2.923,1.199,1,0.026,0.001,10.83,2.867,1.203,1.001,0.075,0,10.47,4.793,1.273,1,0.009,4845,4.732,NAN,-111.5
10/3/18 11:15,34061,276,1115,0.028,0,10.73,2.924,1.199,1,0.026,0,10.82,2.874,1.203,1,0.075,0,10.5,4.793,1.273,1,0.009,4847,4.733,NAN,-111.5
10/3/18 11:30,34062,276,1130,0.028,0,10.87,2.925,1.199,1,0.026,0.001,10.83,2.867,1.203,1.001,0.075,0,10.49,4.794,1.273,1,0.009,4845,4.732,NAN,-111.5
10/3/18 11:45,34063,276,1145,0.028,0,11,2.926,1.199,1,0.026,0,10.8,2.87,1.203,1,0.075,0.001,10.5,4.79,1.273,1.001,0.009,4853,4.739,NAN,-111.5
10/3/18 12:00,34064,276,1200,0.028,0.001,11.09,2.923,1.199,1,0.026,0,10.8,2.872,1.203,1,0.075,0,10.45,4.792,1.273,1,0.009,4856,4.742,NAN,-111.5
10/3/18 12:15,34065,276,1215,0.028,0.001,11.24,2.923,1.199,1,0.026,0,10.79,2.87,1.203,1,0.075,0,10.48,4.794,1.273,1,0.009,4852,4.738,NAN,-117.4
10/3/18 12:30,34066,276,1230,0.028,0.001,11.43,2.923,1.199,1,0.026,0,10.78,2.874,1.203,1,0.075,0,10.47,4.793,1.273,1,0.009,4847,4.733,NAN,-111.5
10/3/18 12:45,34067,276,1245,0.028,0,11.57,2.926,1.199,1,0.026,0,10.78,2.869,1.203,1.001,0.075,0.001,10.49,4.791,1.273,1.001,0.009,4834,4.721,NAN,-111.5
10/3/18 13:00,34068,276,1300,0.028,0,11.69,2.924,1.199,1,0.026,0,10.76,2.871,1.203,1,0.075,0.001,10.48,4.791,1.273,1.001,0.009,4812,4.7,NAN,-111.5
10/3/18 13:15,34069,276,1315,0.028,0,11.76,2.926,1.199,1,0.026,0,10.75,2.871,1.203,1,0.075,0,10.43,4.794,1.273,1,0.009,4811,4.698,NAN,-108
10/3/18 13:30,34070,276,1330,0.028,0.001,11.81,2.923,1.199,1,0.026,0.001,10.75,2.867,1.203,1.001,0.075,0,10.47,4.793,1.273,1,0.008,4813,4.7,NAN,-111.5
10/3/18 13:45,34071,276,1345,0.028,0,11.74,2.924,1.199,1,0.026,0,10.74,2.872,1.203,1,0.075,0,10.43,4.793,1.273,1,0.008,4813,4.7,NAN,-111.5
10/3/18 14:00,34072,276,1400,0.028,0,11.66,2.924,1.199,1,0.026,0,10.74,2.874,1.203,1,0.075,0,10.47,4.792,1.273,1,0.008,4813,4.7,NAN,-111.5
10/3/18 14:15,34073,276,1415,0.028,0,11.55,2.925,1.199,1,0.026,0,10.74,2.876,1.203,1,0.075,0,10.46,4.793,1.273,1,0.008,4813,4.7,NAN,-111.5
10/3/18 14:30,34074,276,1430,0.028,0,11.44,2.926,1.199,1,0.026,0,10.72,2.872,1.203,1,0.075,0,10.44,4.792,1.273,1,0.008,4815,4.702,NAN,-105.4
10/3/18 14:45,34075,276,1445,0.028,0.001,11.32,2.923,1.199,1,0.026,0,10.73,2.871,1.203,1,0.075,0,10.48,4.793,1.273,1,0.008,4818,4.705,NAN,-111.5
10/3/18 15:00,34076,276,1500,0.028,0,11.2,2.929,1.199,1,0.026,0.001,10.73,2.868,1.203,1.001,0.075,0,10.48,4.792,1.273,1,0.008,4818,4.705,NAN,-111.5
10/3/18 15:15,34077,276,1515,0.028,0,11.13,2.925,1.199,1,0.026,0,10.73,2.871,1.203,1,0.075,0,10.48,4.794,1.273,1,0.008,4820,4.707,NAN,-108
10/3/18 15:30,34078,276,1530,0.028,0,11.07,2.926,1.199,1,0.026,0,10.75,2.872,1.203,1,0.075,0.001,10.46,4.791,1.273,1.001,0.008,4820,4.707,NAN,-108
10/3/18 15:45,34079,276,1545,0.028,0,11.04,2.924,1.199,1,0.026,0,10.74,2.873,1.203,1,0.075,0,10.45,4.792,1.273,1,0.008,4819,4.706,NAN,-108
10/3/18 16:00,34080,276,1600,0.028,0,11.01,2.925,1.199,1,0.026,0,10.75,2.872,1.203,1,0.075,0,10.47,4.793,1.273,1,0.008,4817,4.704,NAN,-111.5
10/3/18 16:15,34081,276,1615,0.028,0,10.97,2.923,1.199,1,0.026,0,10.72,2.87,1.203,1,0.075,0,10.49,4.794,1.273,1,0.008,4816,4.703,NAN,-111.5
10/3/18 16:30,34082,276,1630,0.028,0,10.98,2.924,1.199,1,0.026,0,10.73,2.872,1.203,1,0.075,0.001,10.46,4.792,1.273,1,0.008,4814,4.701,NAN,-108
10/3/18 16:45,34083,276,1645,0.028,0,10.94,2.923,1.199,1,0.026,0,10.73,2.87,1.203,1,0.075,0.001,10.48,4.792,1.273,1,0.008,4814,4.701,NAN,-111.5
10/3/18 17:00,34084,276,1700,0.028,0,10.88,2.925,1.199,1,0.026,0,10.73,2.872,1.203,1,0.075,0.001,10.45,4.791,1.273,1.001,0.008,4809,4.697,NAN,-111.5
10/3/18 17:15,34085,276,1715,0.028,0,10.81,2.926,1.199,1,0.026,0,10.75,2.875,1.203,1,0.075,0,10.45,4.793,1.273,1,0.008,4808,4.695,NAN,-111.5
10/3/18 17:30,34086,276,1730,0.028,0,10.76,2.925,1.199,1,0.026,0,10.73,2.869,1.203,1.001,0.075,0,10.44,4.792,1.273,1,0.008,4808,4.695,NAN,-111.5
10/3/18 17:45,34087,276,1745,0.028,0,10.66,2.923,1.199,1,0.026,0,10.75,2.872,1.203,1,0.075,0,10.45,4.794,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 18:00,34088,276,1800,0.028,0,10.58,2.925,1.199,1,0.026,0,10.72,2.873,1.203,1,0.075,0,10.48,4.795,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 18:15,34089,276,1815,0.028,0,10.47,2.925,1.199,1,0.026,0.001,10.73,2.867,1.203,1.001,0.075,0,10.48,4.793,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 18:30,34090,276,1830,0.028,0,10.38,2.924,1.199,1,0.026,0.001,10.76,2.868,1.203,1.001,0.075,0,10.45,4.792,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 18:45,34091,276,1845,0.028,0,10.3,2.925,1.199,1,0.026,0,10.75,2.869,1.203,1.001,0.075,0,10.47,4.793,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 19:00,34092,276,1900,0.028,0,10.21,2.925,1.199,1,0.026,0,10.75,2.87,1.203,1,0.075,0,10.47,4.793,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 19:15,34093,276,1915,0.028,0,10.11,2.925,1.199,1,0.026,0,10.75,2.87,1.203,1,0.075,0,10.46,4.792,1.273,1,0.008,4808,4.695,NAN,-111.5
10/3/18 19:30,34094,276,1930,0.028,0,10.01,2.924,1.199,1,0.026,0.001,10.73,2.868,1.203,1.001,0.075,0,10.47,4.794,1.273,1,0.008,4808,4.695,NAN,-117.4
10/3/18 19:45,34095,276,1945,0.028,0,9.91,2.926,1.199,1,0.026,0.001,10.75,2.867,1.203,1.001,0.075,0,10.47,4.793,1.273,1,0.008,4808,4.695,NAN,-111.5
10/3/18 20:00,34096,276,2000,0.028,0,9.84,2.925,1.199,1,0.026,0,10.75,2.875,1.203,1,0.075,0,10.44,4.793,1.273,1,0.008,4808,4.695,NAN,-111.5
10/3/18 20:15,34097,276,2015,0.028,0,9.77,2.925,1.199,1,0.026,0,10.74,2.87,1.203,1,0.075,0,10.48,4.793,1.273,1,0.008,4808,4.695,NAN,-108
