TOA5,CR1000_tower3_cluster,CR1000,75041,CR1000.Std.28,CPU:SH_Site3_11042016.CR1,52912,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,SWE_mv2_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
3/26/17 14:15,8278,85,1415,0.394,0.006,0.48,24.34,1.834,1.007,0.394,0.009,1.273,24.38,1.838,1.012,0.384,0.017,1.829,23.38,1.819,1.021,NAN,0.013,0.044,-8.69,0,-0.277,3.422
3/26/17 14:30,8279,85,1430,0.394,0.006,0.472,24.34,1.834,1.008,0.394,0.009,1.277,24.38,1.838,1.012,0.384,0.017,1.8,23.38,1.819,1.021,NAN,0.012,0.094,-8.66,0,0.025,4.793
3/26/17 14:45,8280,85,1445,0.394,0.006,0.499,24.34,1.834,1.007,0.394,0.009,1.265,24.38,1.838,1.012,0.384,0.017,1.811,23.38,1.819,1.022,NAN,0.012,0.075,-8.66,0,-0.294,4.078
3/26/17 15:00,8281,85,1500,0.394,0.006,0.44,24.34,1.834,1.007,0.394,0.009,1.336,24.38,1.838,1.012,0.384,0.017,1.795,23.38,1.819,1.022,NAN,0.011,0.045,-8.66,0,-0.04,3.509
3/26/17 15:15,8282,85,1515,0.394,0.006,0.475,24.34,1.834,1.007,0.394,0.009,1.281,24.38,1.838,1.012,0.384,0.016,1.787,23.38,1.819,1.02,NAN,0.011,0.039,-8.66,0,-0.188,2.803
3/26/17 15:30,8283,85,1530,0.394,0.006,0.448,24.34,1.834,1.007,0.394,0.009,1.276,24.38,1.838,1.012,0.384,0.016,1.798,23.38,1.819,1.02,NAN,0.011,0.044,-8.66,0,-0.206,2.64
3/26/17 15:45,8284,85,1545,0.394,0.006,0.456,24.34,1.834,1.007,0.394,0.009,1.282,24.38,1.838,1.012,0.384,0.016,1.834,23.38,1.819,1.02,NAN,0.011,0.044,-8.66,0,0.068,2.831
3/26/17 16:00,8285,85,1600,0.394,0.006,0.482,24.34,1.834,1.007,0.394,0.009,1.285,24.38,1.838,1.012,0.384,0.016,1.829,23.38,1.819,1.02,NAN,0.011,0.044,-8.66,0,-0.031,3.159
3/26/17 16:15,8286,85,1615,0.394,0.006,0.465,24.34,1.834,1.008,0.394,0.009,1.284,24.38,1.838,1.011,0.384,0.017,1.8,23.33,1.817,1.022,NAN,0.011,0.034,-8.66,0,-0.184,3.093
3/26/17 16:30,8287,85,1630,0.394,0.006,0.482,24.34,1.834,1.007,0.394,0.009,1.273,24.38,1.838,1.012,0.384,0.016,1.818,23.33,1.817,1.02,NAN,0.01,-0.491,-8.66,0,-0.585,2.918
3/26/17 16:45,8288,85,1645,0.394,0.006,0.418,24.34,1.834,1.007,0.394,0.009,1.281,24.38,1.838,1.011,0.384,0.017,1.82,23.33,1.817,1.021,NAN,0.011,-0.492,-8.66,0,-0.837,1.98
3/26/17 17:00,8289,85,1700,0.394,0.006,0.384,24.34,1.834,1.007,0.394,0.009,1.314,24.38,1.838,1.012,0.384,0.017,1.801,23.33,1.817,1.021,NAN,0.011,-0.856,-8.66,0,-0.983,1.218
3/26/17 17:15,8290,85,1715,0.393,0.006,0.463,24.29,1.833,1.008,0.394,0.009,1.302,24.38,1.838,1.012,0.384,0.017,1.794,23.33,1.817,1.021,NAN,0.01,-1.038,-8.66,0,-1.031,0.772
3/26/17 17:30,8291,85,1730,0.393,0.006,0.458,24.29,1.833,1.007,0.394,0.009,1.276,24.38,1.838,1.012,0.384,0.016,1.815,23.33,1.817,1.021,NAN,0.01,-1.038,-8.66,0,-0.979,0.419
3/26/17 17:45,8292,85,1745,0.393,0.006,0.467,24.29,1.833,1.007,0.394,0.009,1.324,24.38,1.838,1.011,0.384,0.016,1.823,23.33,1.817,1.021,NAN,0.01,-1.038,-8.66,0,-0.731,0.256
3/26/17 18:00,8293,85,1800,0.393,0.006,0.472,24.29,1.833,1.007,0.394,0.009,1.278,24.38,1.838,1.012,0.384,0.017,1.808,23.33,1.817,1.021,NAN,0.01,-1.029,-8.66,0,-0.484,0.086
3/26/17 18:15,8294,85,1815,0.393,0.006,0.448,24.29,1.833,1.007,0.394,0.009,1.318,24.38,1.838,1.012,0.384,0.017,1.804,23.33,1.817,1.021,NAN,0.011,-0.962,-8.66,0,-0.659,0.136
3/26/17 18:30,8295,85,1830,0.393,0.006,0.453,24.29,1.833,1.007,0.394,0.009,1.271,24.38,1.838,1.011,0.384,0.016,1.827,23.33,1.817,1.02,NAN,0.008,-1.029,-8.66,0,-0.418,0.152
3/26/17 18:45,8296,85,1845,0.393,0.006,0.448,24.29,1.833,1.007,0.394,0.009,1.262,24.33,1.837,1.012,0.384,0.017,1.817,23.33,1.817,1.021,NAN,0.008,-1.018,-8.66,0,-0.424,0.191
3/26/17 19:00,8297,85,1900,0.393,0.006,0.46,24.29,1.833,1.007,0.394,0.009,1.303,24.33,1.837,1.012,0.384,0.017,1.803,23.33,1.817,1.021,NAN,0.009,-1.019,-8.66,0,-0.869,0.023
3/26/17 19:15,8298,85,1915,0.394,0.006,0.463,24.34,1.834,1.007,0.394,0.009,1.241,24.33,1.837,1.012,0.384,0.017,1.818,23.33,1.817,1.021,NAN,0.009,-1.026,-8.66,0,-1.226,0.022
3/26/17 19:30,8299,85,1930,0.394,0.006,0.495,24.34,1.834,1.007,0.394,0.009,1.31,24.33,1.837,1.011,0.384,0.016,1.812,23.33,1.817,1.021,NAN,0.009,-1.411,-8.66,0,-2.008,-0.172
3/26/17 19:45,8300,85,1945,0.394,0.006,0.473,24.34,1.834,1.007,0.394,0.009,1.295,24.33,1.837,1.012,0.384,0.016,1.819,23.33,1.817,1.02,NAN,0.009,-1.571,-8.66,0,-0.802,-0.308
3/26/17 20:00,8301,85,2000,0.394,0.006,0.462,24.34,1.834,1.007,0.394,0.009,1.292,24.33,1.837,1.012,0.383,0.017,1.826,23.33,1.817,1.021,NAN,0.01,-1.563,-8.66,0,-0.72,-0.417
3/26/17 20:15,8302,85,2015,0.394,0.006,0.472,24.34,1.834,1.007,0.394,0.009,1.295,24.33,1.837,1.012,0.383,0.017,1.806,23.28,1.816,1.022,NAN,0.01,-1.561,-8.66,0,-0.627,-0.493
3/26/17 20:30,8303,85,2030,0.394,0.006,0.407,24.34,1.834,1.007,0.394,0.009,1.292,24.33,1.837,1.012,0.383,0.016,1.813,23.28,1.816,1.021,NAN,0.01,-1.012,-8.66,0,-0.736,-0.607
3/26/17 20:45,8304,85,2045,0.394,0.006,0.405,24.34,1.834,1.007,0.394,0.009,1.299,24.33,1.837,1.012,0.383,0.017,1.827,23.28,1.816,1.021,NAN,0.01,-1.017,-8.66,0,-0.802,-0.634
3/26/17 21:00,8305,85,2100,0.394,0.006,0.414,24.34,1.834,1.007,0.394,0.009,1.311,24.33,1.837,1.012,0.383,0.017,1.78,23.28,1.816,1.021,NAN,0.011,-1.005,-8.66,0,-0.858,-0.701
3/26/17 21:15,8306,85,2115,0.394,0.006,0.412,24.34,1.834,1.007,0.394,0.009,1.307,24.33,1.837,1.012,0.383,0.017,1.83,23.28,1.816,1.021,NAN,0.011,-1.011,-8.66,0,-1.007,-0.782
3/26/17 21:30,8307,85,2130,0.394,0.006,0.472,24.34,1.834,1.007,0.394,0.009,1.302,24.33,1.837,1.012,0.383,0.016,1.818,23.28,1.816,1.02,NAN,0.011,-0.999,-8.66,0,-1.129,-0.87
3/26/17 21:45,8308,85,2145,0.394,0.006,0.447,24.34,1.834,1.007,0.394,0.009,1.304,24.33,1.837,1.012,0.383,0.016,1.811,23.28,1.816,1.02,NAN,0.011,-1.009,-8.66,0,-1.156,-0.942
3/26/17 22:00,8309,85,2200,0.394,0.005,0.482,24.34,1.834,1.006,0.394,0.009,1.3,24.33,1.837,1.012,0.383,0.016,1.807,23.28,1.816,1.02,NAN,0.011,-1.011,-8.66,0,-1.181,-0.989
3/26/17 22:15,8310,85,2215,0.394,0.006,0.465,24.34,1.834,1.007,0.394,0.009,1.319,24.33,1.837,1.012,0.383,0.016,1.83,23.28,1.816,1.021,NAN,0.011,-1.021,-8.66,0,-1.169,-0.978
3/26/17 22:30,8311,85,2230,0.394,0.006,0.445,24.34,1.834,1.008,0.394,0.009,1.297,24.33,1.837,1.012,0.383,0.016,1.82,23.28,1.816,1.021,NAN,0.011,-1.015,-8.66,0,-1.13,-0.955
3/26/17 22:45,8312,85,2245,0.394,0.006,0.463,24.34,1.834,1.007,0.394,0.009,1.322,24.33,1.837,1.011,0.383,0.016,1.806,23.28,1.816,1.021,NAN,0.01,-1.008,-8.66,0,-1.175,-0.978
3/26/17 23:00,8313,85,2300,0.394,0.006,0.49,24.34,1.834,1.008,0.394,0.009,1.299,24.33,1.837,1.012,0.383,0.017,1.815,23.28,1.816,1.021,NAN,0.01,-1.002,-8.66,0,-1.152,-1.006
3/26/17 23:15,8314,85,2315,0.394,0.006,0.45,24.34,1.834,1.007,0.394,0.009,1.316,24.33,1.837,1.012,0.383,0.016,1.81,23.28,1.816,1.021,NAN,0.011,-1.016,-8.66,0,-1.135,-1.01
3/26/17 23:30,8315,85,2330,0.394,0.006,0.49,24.34,1.834,1.007,0.394,0.009,1.295,24.33,1.837,1.012,0.383,0.016,1.791,23.28,1.816,1.021,NAN,0.011,-1.012,-8.66,0,-1.095,-0.999
3/26/17 23:45,8316,85,2345,0.394,0.006,0.482,24.34,1.834,1.007,0.394,0.009,1.292,24.33,1.837,1.012,0.383,0.016,1.824,23.28,1.816,1.021,NAN,0.011,-1.003,-8.66,0,-1.158,-0.977
3/27/17 0:00,8317,86,0,0.393,0.006,0.464,24.29,1.833,1.007,0.394,0.009,1.295,24.33,1.837,1.012,0.383,0.016,1.812,23.28,1.816,1.021,NAN,0.011,-1.003,-8.66,0,-1.447,-0.99
3/27/17 0:15,8318,86,15,0.393,0.006,0.468,24.29,1.833,1.007,0.394,0.009,1.298,24.33,1.837,1.012,0.383,0.017,1.821,23.28,1.816,1.022,NAN,0.01,-1.003,-8.66,0,-1.433,-1.021
3/27/17 0:30,8319,86,30,0.393,0.006,0.486,24.29,1.833,1.007,0.394,0.009,1.292,24.33,1.837,1.012,0.383,0.016,1.821,23.28,1.816,1.021,NAN,0.011,-1.015,-8.66,0,-2.407,-1.092
3/27/17 0:45,8320,86,45,0.393,0.006,0.478,24.29,1.833,1.007,0.394,0.009,1.305,24.33,1.837,1.012,0.383,0.017,1.815,23.28,1.816,1.021,NAN,0.011,-1.006,-8.66,0,-1.671,-1.18
3/27/17 1:00,8321,86,100,0.393,0.006,0.488,24.29,1.833,1.007,0.394,0.009,1.304,24.33,1.837,1.012,0.382,0.017,1.82,23.23,1.815,1.021,NAN,0.01,-1.006,-8.66,0,-1.943,-1.315
3/27/17 1:15,8322,86,115,0.393,0.006,0.456,24.29,1.833,1.007,0.394,0.009,1.302,24.33,1.837,1.012,0.382,0.016,1.802,23.23,1.815,1.02,NAN,0.01,-1.007,-8.66,0,-3.605,-1.5
3/27/17 1:30,8323,86,130,0.393,0.006,0.45,24.29,1.833,1.007,0.394,0.009,1.313,24.33,1.837,1.012,0.382,0.017,1.845,23.23,1.815,1.021,NAN,0.01,-1.008,-8.66,0,-5.247,-1.856
3/27/17 1:45,8324,86,145,0.393,0.006,0.485,24.29,1.833,1.008,0.394,0.009,1.295,24.33,1.837,1.012,0.382,0.017,1.818,23.23,1.815,1.021,NAN,0.01,-1.01,-8.66,0,-5.439,-2.228
3/27/17 2:00,8325,86,200,0.393,0.006,0.457,24.29,1.833,1.007,0.394,0.01,1.301,24.33,1.837,1.012,0.382,0.016,1.822,23.23,1.815,1.021,NAN,0.01,-1.006,-8.66,0,-7.141,-2.445
3/27/17 2:15,8326,86,215,0.393,0.006,0.455,24.29,1.833,1.007,0.394,0.009,1.293,24.33,1.837,1.012,0.382,0.017,1.826,23.23,1.815,1.021,NAN,0.01,-1.006,-8.66,0,-6.949,-2.751
3/27/17 2:30,8327,86,230,0.393,0.006,0.471,24.29,1.833,1.007,0.393,0.009,1.319,24.28,1.836,1.012,0.382,0.017,1.799,23.23,1.815,1.021,NAN,0.01,-1.009,-8.66,0,-7.463,-3.009
3/27/17 2:45,8328,86,245,0.393,0.006,0.488,24.29,1.833,1.007,0.393,0.009,1.342,24.28,1.836,1.012,0.382,0.016,1.807,23.23,1.815,1.021,NAN,0.01,-1.018,-8.66,0,-7.049,-3.255
3/27/17 3:00,8329,86,300,0.393,0.006,0.499,24.29,1.833,1.007,0.393,0.009,1.315,24.28,1.836,1.012,0.382,0.016,1.837,23.23,1.815,1.02,NAN,0.01,-1.017,-8.66,0,-7.651,-3.581
3/27/17 3:15,8330,86,315,0.393,0.006,0.447,24.29,1.833,1.008,0.393,0.009,1.319,24.28,1.836,1.012,0.382,0.016,1.83,23.23,1.815,1.02,NAN,0.01,-1.006,-8.66,0,-7.871,-3.697
3/27/17 3:30,8331,86,330,0.393,0.006,0.487,24.29,1.833,1.007,0.393,0.009,1.296,24.28,1.836,1.012,0.382,0.016,1.817,23.23,1.815,1.021,NAN,0.009,-1.005,-8.66,0,-8.1,-3.779
3/27/17 3:45,8332,86,345,0.393,0.006,0.479,24.29,1.833,1.007,0.393,0.009,1.316,24.28,1.836,1.012,0.382,0.016,1.842,23.23,1.815,1.021,NAN,0.009,-1.01,-8.66,0,-8.58,-3.917
3/27/17 4:00,8333,86,400,0.393,0.006,0.421,24.29,1.833,1.007,0.393,0.009,1.29,24.27,1.836,1.012,0.382,0.016,1.822,23.23,1.815,1.021,NAN,0.01,-1.005,-8.66,0,-8.82,-4.132
3/27/17 4:15,8334,86,415,0.393,0.006,0.469,24.29,1.833,1.007,0.393,0.009,1.31,24.22,1.834,1.012,0.382,0.016,1.836,23.23,1.815,1.02,NAN,0.01,-1.011,-8.66,0,-5.248,-4.23
3/27/17 4:30,8335,86,430,0.393,0.006,0.495,24.29,1.833,1.007,0.393,0.009,1.301,24.22,1.834,1.012,0.382,0.017,1.823,23.22,1.815,1.021,NAN,0.01,-1.054,-8.66,0,-4.065,-4.054
3/27/17 4:45,8336,86,445,0.393,0.006,0.473,24.29,1.833,1.007,0.393,0.009,1.297,24.22,1.834,1.012,0.382,0.017,1.809,23.18,1.814,1.021,NAN,0.01,-1.412,-8.66,0,-4.385,-3.785
3/27/17 5:00,8337,86,500,0.393,0.006,0.46,24.29,1.833,1.007,0.393,0.009,1.289,24.22,1.834,1.012,0.382,0.017,1.817,23.18,1.814,1.021,NAN,0.01,-1.546,-8.66,0,-3.785,-3.604
3/27/17 5:15,8338,86,515,0.393,0.006,0.462,24.29,1.833,1.007,0.393,0.009,1.338,24.22,1.834,1.012,0.382,0.017,1.806,23.18,1.814,1.021,NAN,0.01,-1.552,-8.66,0,-3.683,-3.434
3/27/17 5:30,8339,86,530,0.393,0.006,0.476,24.29,1.833,1.007,0.393,0.009,1.305,24.22,1.834,1.012,0.382,0.016,1.82,23.18,1.814,1.021,NAN,0.01,-1.565,-8.66,0,-3.543,-3.317
3/27/17 5:45,8340,86,545,0.393,0.007,0.464,24.29,1.833,1.008,0.393,0.009,1.316,24.22,1.834,1.012,0.382,0.017,1.841,23.18,1.814,1.021,NAN,0.01,-1.557,-8.66,0,-3.376,-3.208
3/27/17 6:00,8341,86,600,0.393,0.006,0.465,24.24,1.832,1.007,0.393,0.009,1.335,24.22,1.834,1.012,0.382,0.017,1.808,23.18,1.814,1.021,NAN,0.01,-1.555,-8.66,0,-3.705,-3.143
3/27/17 6:15,8342,86,615,0.393,0.006,0.475,24.24,1.832,1.007,0.393,0.009,1.302,24.22,1.834,1.012,0.382,0.017,1.807,23.18,1.814,1.021,NAN,0.01,-1.562,-8.66,0,-3.764,-3.098
3/27/17 6:30,8343,86,630,0.393,0.006,0.445,24.24,1.832,1.008,0.393,0.009,1.306,24.22,1.834,1.012,0.382,0.017,1.827,23.18,1.814,1.021,NAN,0.01,-1.551,-8.66,0,-3.778,-3.01
3/27/17 6:45,8344,86,645,0.393,0.006,0.468,24.24,1.832,1.007,0.393,0.009,1.324,24.22,1.834,1.012,0.382,0.016,1.824,23.18,1.814,1.02,NAN,0.01,-1.048,-8.66,0,-3.999,-2.79
3/27/17 7:00,8345,86,700,0.393,0.006,0.487,24.24,1.832,1.007,0.393,0.009,1.321,24.22,1.834,1.012,0.382,0.016,1.813,23.18,1.814,1.021,NAN,0.01,-1.011,-8.66,0,-4.09,-2.572
3/27/17 7:15,8346,86,715,0.393,0.006,0.488,24.24,1.832,1.007,0.393,0.009,1.322,24.22,1.834,1.012,0.382,0.016,1.834,23.18,1.814,1.02,NAN,0.01,-1.009,-8.66,0,-6.797,-2.227
3/27/17 7:30,8347,86,730,0.393,0.006,0.46,24.24,1.832,1.008,0.393,0.009,1.3,24.22,1.834,1.012,0.382,0.016,1.874,23.18,1.814,1.021,NAN,0.01,-1.009,-8.66,0,-5.188,-0.064
3/27/17 7:45,8348,86,745,0.393,0.006,0.455,24.24,1.832,1.007,0.393,0.009,1.321,24.22,1.834,1.012,0.382,0.016,1.808,23.18,1.814,1.02,NAN,0.01,-1.017,-8.66,0,-4.4,1.091
3/27/17 8:00,8349,86,800,0.393,0.006,0.511,24.24,1.832,1.007,0.393,0.009,1.317,24.22,1.834,1.012,0.382,0.016,1.853,23.18,1.814,1.02,NAN,0.01,-1.01,-8.66,0,-3.459,1.918
3/27/17 8:15,8350,86,815,0.393,0.006,0.484,24.24,1.832,1.007,0.393,0.009,1.307,24.22,1.834,1.012,0.382,0.016,1.845,23.17,1.814,1.021,NAN,0.011,-1.008,-8.66,0,-2.869,2.496
3/27/17 8:30,8351,86,830,0.393,0.006,0.454,24.24,1.832,1.007,0.393,0.009,1.301,24.22,1.834,1.012,0.381,0.016,1.823,23.13,1.813,1.021,NAN,0.01,-1.01,-8.66,0,-1.784,3.183
3/27/17 8:45,8352,86,845,0.393,0.006,0.508,24.24,1.832,1.007,0.393,0.009,1.339,24.22,1.834,1.012,0.381,0.016,1.846,23.13,1.813,1.021,NAN,0.01,-1.008,-8.66,0,-1.527,3.709
3/27/17 9:00,8353,86,900,0.393,0.006,0.522,24.24,1.832,1.007,0.393,0.009,1.318,24.22,1.834,1.012,0.381,0.017,1.827,23.13,1.813,1.021,NAN,0.01,-1.008,-8.66,0,-2.045,3.885
3/27/17 9:15,8354,86,915,0.393,0.006,0.502,24.24,1.832,1.007,0.393,0.009,1.322,24.22,1.834,1.012,0.381,0.017,1.823,23.13,1.813,1.022,NAN,0.011,-1.013,-8.66,0,-0.986,4.675
3/27/17 9:30,8355,86,930,0.393,0.006,0.474,24.24,1.832,1.007,0.393,0.009,1.299,24.22,1.834,1.012,0.381,0.017,1.843,23.13,1.813,1.022,NAN,0.01,-1.015,-8.66,0,-0.753,6.147
3/27/17 9:45,8356,86,945,0.393,0.007,0.43,24.24,1.832,1.008,0.393,0.009,1.316,24.22,1.834,1.012,0.381,0.017,1.837,23.13,1.813,1.021,NAN,0.01,-1.016,-8.66,0,-0.43,7.283
3/27/17 10:00,8357,86,1000,0.393,0.006,0.474,24.24,1.832,1.008,0.393,0.009,1.339,24.22,1.834,1.012,0.381,0.016,1.837,23.13,1.813,1.021,NAN,0.01,-1.007,-8.66,0,0.098,8.99
3/27/17 10:15,8358,86,1015,0.393,0.006,0.523,24.24,1.832,1.007,0.393,0.009,1.318,24.22,1.834,1.012,0.381,0.016,1.838,23.13,1.813,1.021,NAN,0.011,-1.007,-8.66,0,-0.134,11.88
3/27/17 10:30,8359,86,1030,0.393,0.006,0.477,24.24,1.832,1.008,0.393,0.009,1.363,24.22,1.834,1.012,0.381,0.016,1.842,23.13,1.813,1.02,NAN,0.011,-1.012,-8.66,0,0.678,12.16
3/27/17 10:45,8360,86,1045,0.393,0.006,0.48,24.24,1.832,1.008,0.393,0.009,1.312,24.22,1.834,1.012,0.381,0.017,1.823,23.13,1.813,1.021,NAN,0.011,-1.017,-8.66,0,-0.164,12.43
3/27/17 11:00,8361,86,1100,0.393,0.006,0.474,24.24,1.832,1.007,0.393,0.009,1.32,24.22,1.834,1.012,0.381,0.017,1.848,23.13,1.813,1.021,NAN,0.011,-1.014,-8.66,0,-0.141,12.61
3/27/17 11:15,8362,86,1115,0.393,0.006,0.484,24.24,1.832,1.007,0.393,0.009,1.306,24.22,1.834,1.012,0.381,0.017,1.813,23.13,1.813,1.021,NAN,0.011,-1.02,-8.66,0,0.444,11.51
3/27/17 11:30,8363,86,1130,0.393,0.007,0.486,24.24,1.832,1.008,0.393,0.009,1.278,24.22,1.834,1.011,0.381,0.017,1.835,23.13,1.813,1.021,NAN,0.011,-1.02,-8.66,0,-0.265,11.08
3/27/17 11:45,8364,86,1145,0.393,0.006,0.472,24.24,1.832,1.008,0.393,0.009,1.318,24.22,1.834,1.012,0.381,0.017,1.846,23.13,1.813,1.021,NAN,0.011,-1.023,-8.66,0,-0.093,9.74
3/27/17 12:00,8365,86,1200,0.393,0.006,0.497,24.24,1.832,1.007,0.393,0.009,1.316,24.22,1.834,1.011,0.381,0.017,1.836,23.13,1.813,1.021,NAN,0.012,-1.019,-8.66,0,0.054,9.57
3/27/17 12:15,8366,86,1215,0.393,0.006,0.498,24.23,1.832,1.007,0.393,0.009,1.294,24.22,1.834,1.012,0.381,0.016,1.813,23.13,1.813,1.021,NAN,0.012,-1.033,-8.66,0,-0.292,7.15
3/27/17 12:30,8367,86,1230,0.392,0.006,0.469,24.19,1.831,1.008,0.393,0.009,1.33,24.22,1.834,1.012,0.381,0.016,1.832,23.12,1.813,1.02,NAN,0.012,-1.037,-8.66,0,-1.183,5.421
3/27/17 12:45,8368,86,1245,0.392,0.006,0.496,24.19,1.831,1.007,0.392,0.009,1.324,24.17,1.833,1.012,0.381,0.016,1.841,23.07,1.812,1.021,NAN,0.012,-1.032,-8.66,0,-0.426,7.044
3/27/17 13:00,8369,86,1300,0.392,0.006,0.485,24.19,1.831,1.008,0.392,0.009,1.327,24.17,1.833,1.012,0.381,0.016,1.805,23.07,1.812,1.021,NAN,0.012,-0.956,-8.66,0,-0.244,10.03
3/27/17 13:15,8370,86,1315,0.392,0.006,0.414,24.19,1.831,1.008,0.392,0.009,1.323,24.17,1.833,1.012,0.381,0.016,1.846,23.07,1.812,1.02,NAN,0.012,-0.481,-8.66,0,-1.06,10.37
3/27/17 13:30,8371,86,1330,0.392,0.006,0.424,24.19,1.831,1.007,0.392,0.009,1.304,24.17,1.833,1.012,0.381,0.016,1.828,23.07,1.812,1.021,NAN,0.012,-0.484,-8.66,0,-0.47,10.8
3/27/17 13:45,8372,86,1345,0.392,0.006,0.511,24.19,1.831,1.008,0.392,0.009,1.333,24.17,1.833,1.012,0.381,0.016,1.836,23.07,1.812,1.021,NAN,0.012,-0.485,-8.66,0,-0.77,8.18
3/27/17 14:00,8373,86,1400,0.392,0.006,0.485,24.19,1.831,1.007,0.392,0.009,1.323,24.17,1.833,1.012,0.381,0.017,1.815,23.07,1.812,1.021,NAN,0.012,-0.489,-8.66,0,-0.926,5.421
3/27/17 14:15,8374,86,1415,0.392,0.006,0.467,24.19,1.831,1.007,0.392,0.009,1.31,24.17,1.833,1.012,0.381,0.017,1.856,23.07,1.812,1.022,NAN,0.012,-0.78,-8.66,0,-0.404,4.622
3/27/17 14:30,8375,86,1430,0.392,0.006,0.558,24.19,1.831,1.008,0.392,0.009,1.294,24.17,1.833,1.012,0.381,0.017,1.812,23.07,1.812,1.021,NAN,0.012,-0.637,-8.66,0,-0.078,6.692
3/27/17 14:45,8376,86,1445,0.392,0.006,0.491,24.19,1.831,1.007,0.392,0.009,1.322,24.17,1.833,1.012,0.381,0.017,1.824,23.07,1.812,1.021,NAN,0.012,-0.493,-8.66,0,-0.274,5.698
3/27/17 15:00,8377,86,1500,0.392,0.006,0.501,24.19,1.831,1.008,0.392,0.009,1.339,24.18,1.833,1.012,0.381,0.017,1.818,23.07,1.812,1.021,NAN,0.013,-0.489,-8.66,0,-0.459,6.933
3/27/17 15:15,8378,86,1515,0.392,0.005,0.467,24.19,1.831,1.006,0.393,0.009,1.326,24.22,1.834,1.012,0.381,0.016,1.823,23.07,1.812,1.021,NAN,0.013,-0.491,-8.66,0,-0.153,6.642
3/27/17 15:30,8379,86,1530,0.392,0.005,0.474,24.19,1.831,1.006,0.392,0.009,1.303,24.18,1.833,1.012,0.381,0.017,1.847,23.07,1.812,1.021,NAN,0.013,-0.492,-8.66,0,-0.334,5.46
3/27/17 15:45,8380,86,1545,0.392,0.006,0.487,24.19,1.831,1.007,0.393,0.009,1.325,24.22,1.834,1.012,0.381,0.017,1.845,23.07,1.812,1.021,NAN,0.013,-0.529,-8.66,0,-0.379,4.556
3/27/17 16:00,8381,86,1600,0.392,0.006,0.487,24.19,1.831,1.007,0.393,0.009,1.338,24.22,1.834,1.012,0.381,0.016,1.814,23.07,1.812,1.021,NAN,0.014,-1.038,-8.66,0,-0.605,3.257
3/27/17 16:15,8382,86,1615,0.392,0.006,0.495,24.19,1.831,1.007,0.393,0.009,1.313,24.22,1.834,1.012,0.381,0.016,1.852,23.07,1.812,1.021,NAN,0.014,-1.038,-8.66,0,-1.498,2.068
3/27/17 16:30,8383,86,1630,0.392,0.006,0.47,24.19,1.831,1.007,0.392,0.009,1.334,24.18,1.833,1.011,0.381,0.016,1.835,23.07,1.812,1.021,NAN,0.013,-1.038,-8.66,0,-1.367,2.438
3/27/17 16:45,8384,86,1645,0.392,0.006,0.509,24.19,1.831,1.008,0.393,0.009,1.29,24.22,1.834,1.011,0.381,0.017,1.84,23.07,1.812,1.021,NAN,0.014,-1.038,-8.66,0,-0.433,2.22
3/27/17 17:00,8385,86,1700,0.392,0.006,0.499,24.19,1.831,1.007,0.393,0.009,1.309,24.22,1.834,1.012,0.38,0.017,1.835,23.02,1.811,1.021,NAN,0.014,-1.038,-8.66,0,-0.33,2.809
3/27/17 17:15,8386,86,1715,0.392,0.006,0.485,24.19,1.831,1.008,0.393,0.009,1.324,24.22,1.834,1.011,0.38,0.016,1.84,23.02,1.811,1.021,NAN,0.014,-1.038,-8.66,0,-0.556,1.735
3/27/17 17:30,8387,86,1730,0.392,0.006,0.513,24.19,1.831,1.007,0.393,0.009,1.322,24.22,1.834,1.011,0.38,0.016,1.83,23.02,1.811,1.021,NAN,0.013,-1.038,-8.66,0,-0.981,1.327
3/27/17 17:45,8388,86,1745,0.392,0.006,0.5,24.19,1.831,1.007,0.393,0.009,1.337,24.22,1.834,1.011,0.38,0.017,1.817,23.02,1.811,1.021,NAN,0.013,-1.038,-8.66,0,-1.455,0.696
3/27/17 18:00,8389,86,1800,0.392,0.006,0.449,24.19,1.831,1.007,0.393,0.009,1.338,24.22,1.834,1.011,0.38,0.017,1.85,23.02,1.811,1.021,NAN,0.013,-1.032,-8.66,0,-2.156,0.032
3/27/17 18:15,8390,86,1815,0.392,0.006,0.475,24.19,1.831,1.007,0.393,0.009,1.348,24.22,1.834,1.012,0.38,0.017,1.802,23.02,1.811,1.021,NAN,0.013,-1.03,-8.66,0,-2.751,-0.85
