TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_3_09302016.CR1,41026,Enviro,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
10/8/17 15:15,35813,281,1515,0.039,0.001,8.48,3.365,1.221,1,0.043,0.001,6.684,3.52,1.234,1.001,0.089,0.001,6.924,5.381,1.298,1.001,0.01,-207.8,-72.63,0,NAN,-273.2
10/8/17 15:30,35814,281,1530,0.039,0.001,8.4,3.363,1.221,1.001,0.043,0.001,6.721,3.521,1.234,1.001,0.089,0.001,6.928,5.381,1.298,1.001,0.01,-204.9,-76.03,0,NAN,-273.2
10/8/17 15:45,35815,281,1545,0.039,0.001,8.32,3.363,1.221,1.001,0.043,0,6.737,3.53,1.234,1,0.089,0,6.942,5.382,1.298,1,0.01,-206.3,-74.03,0,NAN,-273.2
10/8/17 16:00,35816,281,1600,0.039,0.001,8.2,3.365,1.221,1,0.043,0,6.767,3.527,1.234,1,0.089,0,6.936,5.383,1.298,1,0.01,-206.3,-74.66,0,NAN,-273.2
10/8/17 16:15,35817,281,1615,0.039,0.001,8.11,3.363,1.221,1.001,0.043,0.002,6.73,3.518,1.234,1.002,0.089,0.001,6.942,5.382,1.298,1,0.01,-205.5,-75.33,0,NAN,-273.2
10/8/17 16:30,35818,281,1630,0.039,0.001,8.01,3.364,1.221,1.001,0.043,0.001,6.794,3.526,1.234,1.001,0.089,0.001,6.936,5.382,1.298,1,0.01,-205.8,-74.82,0,NAN,-273.2
10/8/17 16:45,35819,281,1645,0.039,0.001,7.879,3.363,1.221,1.001,0.043,0,6.764,3.526,1.234,1.001,0.089,0.001,6.933,5.382,1.298,1,0.01,-207.4,-72.78,0,NAN,-273.2
10/8/17 17:00,35820,281,1700,0.039,0,7.772,3.365,1.221,1,0.043,0,6.843,3.53,1.234,1,0.089,0.001,6.924,5.382,1.298,1,0.01,-207.4,-72.82,0,NAN,-273.2
10/8/17 17:15,35821,281,1715,0.039,0,7.723,3.367,1.221,1,0.043,0.001,6.865,3.524,1.234,1.001,0.089,0.001,6.918,5.382,1.298,1,0.01,-206,-75.1,0,NAN,-273.2
10/8/17 17:30,35822,281,1730,0.039,0.001,7.567,3.362,1.221,1.001,0.043,0,6.909,3.526,1.234,1.001,0.089,0.001,6.921,5.381,1.298,1.001,0.01,-203.8,-77.73,0,NAN,-273.2
10/8/17 17:45,35823,281,1745,0.039,0.001,7.469,3.363,1.221,1.001,0.043,0,6.912,3.526,1.234,1.001,0.089,0.001,6.959,5.381,1.298,1.001,0.009,-203.5,-77.98,0,NAN,-273.2
10/8/17 18:00,35824,281,1800,0.039,0.001,7.32,3.363,1.221,1.001,0.043,0,6.946,3.532,1.234,1,0.089,0.001,6.94,5.382,1.298,1,0.009,-204.5,-76.66,0,NAN,-273.2
10/8/17 18:15,35825,281,1815,0.039,0.001,7.181,3.362,1.221,1.001,0.043,0,6.959,3.529,1.234,1,0.089,0.001,6.916,5.382,1.298,1,0.009,-204.9,-76.4,0,NAN,-273.2
10/8/17 18:30,35826,281,1830,0.039,0.001,7.007,3.365,1.221,1,0.043,0,6.946,3.527,1.234,1,0.089,0.001,6.929,5.382,1.298,1,0.009,-204.9,-76.03,0,NAN,-273.2
10/8/17 18:45,35827,281,1845,0.039,0.001,6.836,3.365,1.221,1,0.043,0.001,6.963,3.523,1.234,1.001,0.089,0.001,6.955,5.382,1.298,1.001,0.009,-207.3,-72.95,0,NAN,-273.2
10/8/17 19:00,35828,281,1900,0.039,0.001,6.714,3.365,1.221,1,0.043,0.001,7.005,3.525,1.234,1.001,0.089,0.001,6.968,5.381,1.298,1.001,0.009,-207.8,-72.46,0,NAN,-273.2
10/8/17 19:15,35829,281,1915,0.039,0.001,6.545,3.363,1.221,1,0.043,0.001,7.018,3.522,1.234,1.001,0.089,0.001,6.965,5.382,1.298,1,0.009,-204.5,-77.02,0,NAN,-273.2
10/8/17 19:30,35830,281,1930,0.039,0.001,6.422,3.34,1.22,1.001,0.043,0,7.003,3.53,1.234,1,0.089,0.001,6.959,5.38,1.298,1.001,0.009,-205.2,-75.91,0,NAN,-273.2
10/8/17 19:45,35831,281,1945,0.039,0.001,6.242,3.34,1.22,1.001,0.043,0,7.034,3.526,1.234,1,0.089,0,6.987,5.382,1.298,1,0.009,-204.1,-77.33,0,NAN,-273.2
10/8/17 20:00,35832,281,2000,0.039,0.001,6.085,3.341,1.22,1,0.043,0,7.045,3.527,1.234,1,0.089,0.001,6.958,5.381,1.298,1.001,0.009,-204.3,-77.26,0,NAN,-273.2
10/8/17 20:15,35833,281,2015,0.039,0.001,5.947,3.341,1.22,1,0.043,0,7.038,3.528,1.234,1,0.089,0.001,6.979,5.38,1.298,1.001,0.009,-202.8,-78.88,0,NAN,-273.2
10/8/17 20:30,35834,281,2030,0.039,0.001,5.777,3.341,1.22,1,0.043,0,7.056,3.527,1.234,1,0.089,0.001,6.965,5.381,1.298,1.001,0.009,-203.2,-78.74,0,NAN,-273.2
10/8/17 20:45,35835,281,2045,0.039,0.001,5.66,3.34,1.22,1,0.043,0.001,7.08,3.523,1.234,1.001,0.089,0.001,6.952,5.381,1.298,1.001,0.009,-202.4,-79.58,0,NAN,-273.2
10/8/17 21:00,35836,281,2100,0.039,0.001,5.516,3.34,1.22,1.001,0.043,0.001,7.108,3.523,1.234,1.001,0.089,0.001,6.964,5.382,1.298,1,0.009,-201.3,-81.2,0,NAN,-273.2
10/8/17 21:15,35837,281,2115,0.039,0.001,5.381,3.339,1.22,1.001,0.043,0.001,7.072,3.521,1.234,1.001,0.089,0.001,6.949,5.382,1.298,1,0.009,-201,-81.4,0,NAN,-273.2
10/8/17 21:30,35838,281,2130,0.039,0.001,5.253,3.339,1.22,1.001,0.043,0,7.063,3.529,1.234,1,0.089,0.001,6.971,5.382,1.298,1.001,0.009,-202.2,-80.2,0,NAN,-273.2
10/8/17 21:45,35839,281,2145,0.039,0,5.116,3.341,1.22,1,0.043,0,7.066,3.527,1.234,1,0.089,0.001,6.967,5.381,1.298,1.001,0.009,-199.8,-83.3,0,NAN,-273.2
10/8/17 22:00,35840,281,2200,0.039,0,5.013,3.344,1.22,1,0.043,0,7.057,3.529,1.234,1,0.089,0.001,6.947,5.382,1.298,1,0.009,-202,-79.9,0,NAN,-273.2
10/8/17 22:15,35841,281,2215,0.039,0,4.915,3.342,1.22,1,0.043,0.001,7.057,3.523,1.234,1.001,0.089,0,6.97,5.382,1.298,1,0.009,-205.1,-76.07,0,NAN,-273.2
10/8/17 22:30,35842,281,2230,0.039,0,4.814,3.342,1.22,1,0.043,0.001,7.053,3.523,1.234,1.001,0.089,0,6.954,5.383,1.298,1,0.009,-204.1,-77.8,0,NAN,-273.2
10/8/17 22:45,35843,281,2245,0.039,0.001,4.701,3.34,1.22,1.001,0.043,0.001,7.075,3.523,1.234,1.001,0.089,0.001,6.957,5.382,1.298,1,0.009,-202.6,-79.58,0,NAN,-273.2
10/8/17 23:00,35844,281,2300,0.039,0,4.6,3.342,1.22,1,0.043,0,7.067,3.525,1.234,1.001,0.089,0.001,6.959,5.382,1.298,1.001,0.009,-202.6,-79.35,0,NAN,-273.2
10/8/17 23:15,35845,281,2315,0.039,0,4.487,3.343,1.22,1,0.043,0,7.042,3.528,1.234,1,0.089,0.001,6.944,5.381,1.298,1.001,0.009,-202.8,-79.23,0,NAN,-273.2
10/8/17 23:30,35846,281,2330,0.039,0.001,4.392,3.34,1.22,1,0.043,0,7.026,3.527,1.234,1,0.089,0.001,6.971,5.381,1.298,1.001,0.009,-202.7,-79.2,0,NAN,-273.2
10/8/17 23:45,35847,281,2345,0.039,0,4.338,3.342,1.22,1,0.043,0.001,6.97,3.525,1.234,1.001,0.089,0,6.963,5.382,1.298,1,0.009,-203.5,-78.23,0,NAN,-273.2
10/9/17 0:00,35848,282,0,0.039,0.001,4.219,3.34,1.22,1,0.043,0.001,7.02,3.525,1.234,1.001,0.089,0.001,7.008,5.381,1.298,1.001,0.009,-202.6,-79.53,0,NAN,-273.2
10/9/17 0:15,35849,282,15,0.039,0.001,4.117,3.34,1.22,1,0.043,0.001,6.957,3.524,1.234,1.001,0.089,0.001,6.978,5.382,1.298,1,0.009,-201.4,-81.1,0,NAN,-273.2
10/9/17 0:30,35850,282,30,0.039,0.001,4.051,3.341,1.22,1,0.043,0.001,6.969,3.525,1.234,1.001,0.089,0,6.951,5.383,1.298,1,0.009,-201.7,-80.9,0,NAN,-273.2
10/9/17 0:45,35851,282,45,0.039,0.001,3.964,3.34,1.22,1,0.043,0,6.972,3.53,1.234,1,0.089,0.001,6.953,5.381,1.298,1.001,0.009,-202.6,-79.45,0,NAN,-273.2
10/9/17 1:00,35852,282,100,0.039,0,3.875,3.342,1.22,1,0.043,0.001,6.971,3.522,1.234,1.001,0.089,0,6.978,5.383,1.298,1,0.009,-201.5,-81.1,0,NAN,-273.2
10/9/17 1:15,35853,282,115,0.039,0,3.788,3.343,1.22,1,0.043,0.001,6.922,3.524,1.234,1.001,0.089,0.001,6.989,5.382,1.298,1,0.009,-202.1,-80.1,0,NAN,-273.2
10/9/17 1:30,35854,282,130,0.039,0,3.698,3.342,1.22,1,0.043,0,6.886,3.529,1.234,1,0.089,0.001,6.98,5.382,1.298,1,0.009,-201.8,-80.9,0,NAN,-273.2
10/9/17 1:45,35855,282,145,0.039,0.001,3.617,3.341,1.22,1,0.043,0,6.885,3.526,1.234,1,0.089,0.001,6.977,5.382,1.298,1,0.009,-202.5,-79.31,0,NAN,-273.2
10/9/17 2:00,35856,282,200,0.039,0,3.527,3.341,1.22,1,0.043,0,6.839,3.526,1.234,1,0.089,0,6.977,5.383,1.298,1,0.009,-203.9,-77.98,0,NAN,-273.2
10/9/17 2:15,35857,282,215,0.039,0,3.441,3.343,1.22,1,0.043,0,6.845,3.529,1.234,1,0.089,0.001,6.973,5.382,1.298,1,0.009,-203.9,-77.74,0,NAN,-273.2
10/9/17 2:30,35858,282,230,0.039,0,3.377,3.342,1.22,1,0.043,0,6.823,3.53,1.234,1,0.089,0.001,6.991,5.382,1.298,1,0.009,-201.2,-81.9,0,NAN,-273.2
10/9/17 2:45,35859,282,245,0.038,0.001,3.289,3.338,1.22,1.001,0.043,0.001,6.847,3.525,1.234,1.001,0.089,0.001,6.979,5.382,1.298,1,0.009,-201.2,-81.2,0,NAN,-273.2
10/9/17 3:00,35860,282,300,0.038,0,3.203,3.318,1.218,1,0.043,0.001,6.762,3.523,1.234,1.001,0.089,0,7.002,5.383,1.298,1,0.009,-201.4,-81.3,0,NAN,-273.2
10/9/17 3:15,35861,282,315,0.038,0.001,3.135,3.317,1.218,1,0.043,0.001,6.764,3.523,1.234,1.001,0.089,0,6.969,5.383,1.298,1,0.009,-200.7,-82.1,0,NAN,-273.2
10/9/17 3:30,35862,282,330,0.038,0.001,3.027,3.318,1.218,1,0.043,0.001,6.72,3.525,1.234,1.001,0.089,0,7.008,5.382,1.298,1,0.009,-202.4,-79.94,0,NAN,-273.2
10/9/17 3:45,35863,282,345,0.038,0.001,2.915,3.317,1.218,1,0.043,0.001,6.681,3.523,1.234,1.001,0.089,0,6.978,5.383,1.298,1,0.009,-202,-80.5,0,NAN,-273.2
10/9/17 4:00,35864,282,400,0.038,0.001,2.854,3.316,1.218,1.001,0.043,0,6.718,3.527,1.234,1,0.089,0,6.992,5.383,1.298,1,0.009,-201.3,-81.2,0,NAN,-273.2
10/9/17 4:15,35865,282,415,0.038,0.001,2.784,3.314,1.218,1.001,0.043,0,6.698,3.526,1.234,1,0.089,0.001,6.986,5.382,1.298,1.001,0.009,-202.2,-80.3,0,NAN,-273.2
10/9/17 4:30,35866,282,430,0.038,0.001,2.666,3.316,1.218,1.001,0.043,0,6.685,3.527,1.234,1,0.089,0.001,6.977,5.38,1.298,1.001,0.009,-201.2,-81.3,0,NAN,-273.2
10/9/17 4:45,35867,282,445,0.038,0.001,2.612,3.316,1.218,1,0.043,0.001,6.647,3.525,1.234,1.001,0.089,0.001,6.966,5.381,1.298,1.001,0.009,-201.8,-80.7,0,NAN,-273.2
10/9/17 5:00,35868,282,500,0.038,0.001,2.554,3.317,1.218,1,0.043,0,6.579,3.527,1.234,1,0.089,0,6.967,5.382,1.298,1,0.009,-201.5,-81.1,0,NAN,-273.2
10/9/17 5:15,35869,282,515,0.038,0,2.441,3.318,1.218,1,0.043,0,6.569,3.526,1.234,1.001,0.089,0,6.989,5.383,1.298,1,0.01,-202.7,-79.34,0,NAN,-273.2
10/9/17 5:30,35870,282,530,0.038,0,2.394,3.318,1.218,1,0.043,0,6.532,3.526,1.234,1.001,0.089,0,6.978,5.382,1.298,1,0.01,-201.2,-81.5,0,NAN,-273.2
10/9/17 5:45,35871,282,545,0.038,0.001,2.275,3.318,1.218,1,0.043,0.001,6.521,3.524,1.234,1.001,0.089,0,6.99,5.383,1.298,1,0.01,-202.4,-79.65,0,NAN,-273.2
10/9/17 6:00,35872,282,600,0.038,0,2.308,3.318,1.218,1,0.043,0.001,6.486,3.524,1.234,1.001,0.089,0,6.999,5.383,1.298,1,0.01,-201.3,-81.1,0,NAN,-273.2
10/9/17 6:15,35873,282,615,0.038,0,2.232,3.319,1.218,1,0.043,0,6.458,3.528,1.234,1,0.089,0.001,7.016,5.382,1.298,1.001,0.01,-201.5,-81.3,0,NAN,-273.2
10/9/17 6:30,35874,282,630,0.038,0,2.198,3.32,1.218,1,0.043,0.001,6.411,3.523,1.234,1.001,0.089,0.001,7.019,5.381,1.298,1.001,0.01,-199.4,-84.1,0,NAN,-273.2
10/9/17 6:45,35875,282,645,0.038,0,2.144,3.319,1.218,1,0.043,0.001,6.417,3.523,1.234,1.001,0.089,0.001,7.017,5.382,1.298,1,0.01,-198.4,-85.1,0,NAN,-273.2
10/9/17 7:00,35876,282,700,0.038,0,2.171,3.319,1.218,1,0.043,0,6.379,3.526,1.234,1.001,0.089,0,7.029,5.382,1.298,1,0.01,-201.9,-80.1,0,NAN,-273.2
10/9/17 7:15,35877,282,715,0.038,0.001,2.099,3.317,1.218,1,0.043,0,6.363,3.527,1.234,1,0.089,0,7.002,5.383,1.298,1,0.01,-204.6,-76.93,0,NAN,-273.2
10/9/17 7:30,35878,282,730,0.038,0,2.134,3.319,1.218,1,0.043,0,6.32,3.527,1.234,1,0.089,0.001,7.011,5.381,1.298,1.001,0.01,-204.1,-77.62,0,NAN,-273.2
10/9/17 7:45,35879,282,745,0.038,0,2.126,3.318,1.218,1,0.043,0.001,6.305,3.524,1.234,1.001,0.089,0.001,7.021,5.38,1.298,1.001,0.01,-203.1,-79.12,0,NAN,-273.2
10/9/17 8:00,35880,282,800,0.038,0,2.171,3.318,1.218,1,0.043,0.001,6.214,3.524,1.234,1.001,0.089,0.001,7.016,5.382,1.298,1.001,0.01,-201.1,-81.4,0,NAN,-273.2
10/9/17 8:15,35881,282,815,0.038,0,2.177,3.318,1.218,1,0.043,0,6.218,3.527,1.234,1,0.089,0.001,7.018,5.381,1.298,1.001,0.01,-204.1,-77.43,0,NAN,-273.2
10/9/17 8:30,35882,282,830,0.038,0.001,2.187,3.316,1.218,1.001,0.043,0,6.197,3.528,1.234,1,0.089,0,7,5.383,1.298,1,0.01,-204.4,-76.81,0,NAN,-273.2
10/9/17 8:45,35883,282,845,0.038,0.001,2.245,3.317,1.218,1,0.043,0,6.184,3.529,1.234,1,0.089,0,7.032,5.383,1.298,1,0.01,-204.3,-77.5,0,NAN,-273.2
10/9/17 9:00,35884,282,900,0.038,0,2.27,3.318,1.218,1,0.043,0,6.194,3.526,1.234,1,0.089,0,7.016,5.383,1.298,1,0.01,-202.6,-79.79,0,NAN,-273.2
10/9/17 9:15,35885,282,915,0.038,0,2.331,3.318,1.218,1,0.043,0.001,6.133,3.523,1.234,1.001,0.089,0,7.019,5.383,1.298,1,0.011,-202.8,-78.92,0,NAN,-273.2
10/9/17 9:30,35886,282,930,0.038,0,2.399,3.32,1.218,1,0.043,0,6.098,3.527,1.234,1,0.089,0.001,7.025,5.381,1.298,1.001,0.011,-203.5,-78.63,0,NAN,-273.2
10/9/17 9:45,35887,282,945,0.038,0.001,2.436,3.317,1.218,1,0.043,0.001,6.067,3.524,1.234,1.001,0.089,0,7.03,5.383,1.298,1,0.011,-202,-80.2,0,NAN,-273.2
10/9/17 10:00,35888,282,1000,0.038,0.001,2.506,3.317,1.218,1,0.043,0.001,6.037,3.524,1.234,1.001,0.089,0,7.017,5.382,1.298,1,0.011,-202.1,-80.4,0,NAN,-273.2
10/9/17 10:15,35889,282,1015,0.038,0,2.575,3.319,1.218,1,0.043,0.001,6.038,3.524,1.234,1.001,0.089,0,7.027,5.383,1.298,1,0.012,-200.6,-82.2,0,NAN,-273.2
10/9/17 10:30,35890,282,1030,0.038,0.001,2.681,3.318,1.218,1,0.043,0.001,5.97,3.524,1.234,1.001,0.089,0.001,7.012,5.382,1.298,1.001,0.012,-202.3,-79.65,0,NAN,-273.2
10/9/17 10:45,35891,282,1045,0.038,0.001,2.82,3.317,1.218,1,0.043,0,5.956,3.53,1.234,1,0.089,0.001,6.999,5.381,1.298,1.001,0.012,-202.6,-79.66,0,NAN,-273.2
10/9/17 11:00,35892,282,1100,0.038,0,2.996,3.318,1.218,1,0.043,0.002,5.925,3.515,1.234,1.002,0.089,0,7.01,5.383,1.298,1,0.012,-201.8,-80.1,0,NAN,-273.2
10/9/17 11:15,35893,282,1115,0.038,0.001,3.26,3.317,1.218,1,0.043,0.001,5.916,3.52,1.234,1.001,0.089,0,7.016,5.384,1.298,1,0.012,-205.3,-75.7,0,NAN,-273.2
10/9/17 11:30,35894,282,1130,0.038,0.001,3.577,3.317,1.218,1.001,0.043,0,5.901,3.531,1.234,1,0.089,0,7.013,5.382,1.298,1,0.012,-204,-77.41,0,NAN,-273.2
10/9/17 11:45,35895,282,1145,0.038,0.001,3.926,3.315,1.218,1.001,0.043,0.001,5.891,3.518,1.234,1.002,0.089,0,7.017,5.384,1.298,1,0.012,-206.5,-73.91,0,NAN,-273.2
10/9/17 12:00,35896,282,1200,0.038,0.001,4.339,3.318,1.218,1,0.043,0.001,5.865,3.525,1.234,1.001,0.089,0,7.04,5.383,1.298,1,0.012,-206.8,-73.72,0,NAN,-273.2
10/9/17 12:15,35897,282,1215,0.038,0.001,4.773,3.316,1.218,1.001,0.043,0,5.847,3.529,1.234,1,0.089,0.001,7.044,5.38,1.298,1.001,0.012,-206.5,-73.86,0,NAN,-273.2
10/9/17 12:30,35898,282,1230,0.039,0,5.203,3.342,1.22,1,0.043,0,5.761,3.526,1.234,1.001,0.089,0,7.019,5.383,1.298,1,0.012,-205.6,-75.45,0,NAN,-273.2
10/9/17 12:45,35899,282,1245,0.039,0.001,5.641,3.339,1.22,1.001,0.043,0.002,5.768,3.518,1.234,1.002,0.089,0.001,7.059,5.382,1.298,1,0.012,-206.4,-74.04,0,NAN,-273.2
10/9/17 13:00,35900,282,1300,0.039,0.001,6.109,3.341,1.22,1,0.043,0.001,5.796,3.525,1.234,1.001,0.089,0.001,7.008,5.381,1.298,1.001,0.012,-206.3,-74.5,0,NAN,-273.2
10/9/17 13:15,35901,282,1315,0.039,0.001,6.519,3.341,1.22,1,0.043,0.001,5.785,3.523,1.234,1.001,0.089,0.001,7.018,5.382,1.298,1,0.011,-204.1,-77.28,0,NAN,-273.2
10/9/17 13:30,35902,282,1330,0.039,0.001,6.798,3.34,1.22,1.001,0.043,0.001,5.744,3.521,1.234,1.001,0.089,0,7.005,5.382,1.298,1,0.011,-204.3,-76.98,0,NAN,-273.2
10/9/17 13:45,35903,282,1345,0.039,0.001,6.95,3.339,1.22,1.001,0.043,0,5.728,3.531,1.234,1,0.089,0,7.019,5.383,1.298,1,0.011,-204.8,-76.24,0,NAN,-273.2
10/9/17 14:00,35904,282,1400,0.039,0.001,7.016,3.34,1.22,1.001,0.043,0.001,5.732,3.523,1.234,1.001,0.089,0,7.018,5.382,1.298,1,0.011,-205.9,-74.59,0,NAN,-273.2
10/9/17 14:15,35905,282,1415,0.039,0,7.015,3.342,1.22,1,0.043,0.001,5.75,3.498,1.233,1.001,0.089,0,7.006,5.382,1.298,1,0.011,-207.8,-72.4,0,NAN,-273.2
10/9/17 14:30,35906,282,1430,0.039,0.001,7.082,3.34,1.22,1.001,0.043,0,5.735,3.507,1.233,1,0.089,0.001,7.038,5.38,1.298,1.001,0.01,-205.8,-75.26,0,NAN,-273.2
10/9/17 14:45,35907,282,1445,0.039,0.001,7.104,3.339,1.22,1.001,0.043,0.001,5.791,3.495,1.233,1.002,0.089,0.001,7.023,5.381,1.298,1.001,0.01,-205.1,-75.76,0,NAN,-273.2
10/9/17 15:00,35908,282,1500,0.039,0.001,7.176,3.338,1.22,1.001,0.043,0.001,5.756,3.498,1.233,1.001,0.089,0.001,7.035,5.382,1.298,1,0.01,-206.8,-73.64,0,NAN,-273.2
10/9/17 15:15,35909,282,1515,0.039,0.001,7.18,3.339,1.22,1.001,0.043,0.001,5.776,3.499,1.233,1.001,0.089,0,7.016,5.382,1.298,1,0.01,-205.7,-75.31,0,NAN,-273.2
10/9/17 15:30,35910,282,1530,0.039,0.001,7.116,3.339,1.22,1.001,0.043,0,5.785,3.507,1.233,1,0.089,0,7.013,5.383,1.298,1,0.01,-204.3,-77.1,0,NAN,-273.2
10/9/17 15:45,35911,282,1545,0.039,0.001,7.071,3.338,1.22,1.001,0.043,0.001,5.792,3.497,1.233,1.001,0.089,0,7.047,5.382,1.298,1,0.01,-206.1,-74.43,0,NAN,-273.2
10/9/17 16:00,35912,282,1600,0.039,0.001,7.007,3.34,1.22,1,0.043,0,5.812,3.506,1.233,1,0.089,0,7.031,5.384,1.298,1,0.01,-204.9,-76.33,0,NAN,-273.2
10/9/17 16:15,35913,282,1615,0.039,0,6.957,3.343,1.22,1,0.043,0.001,5.861,3.501,1.233,1.001,0.089,0,7.038,5.383,1.298,1,0.01,-204.5,-76.79,0,NAN,-273.2
10/9/17 16:30,35914,282,1630,0.039,0.001,6.829,3.339,1.22,1.001,0.043,0.001,5.842,3.499,1.233,1.001,0.089,0.001,7.057,5.382,1.298,1.001,0.01,-205.1,-75.83,0,NAN,-273.2
10/9/17 16:45,35915,282,1645,0.039,0.001,6.773,3.341,1.22,1,0.043,0.001,5.884,3.498,1.233,1.001,0.089,0.001,7.015,5.38,1.298,1.001,0.01,-205.1,-76.02,0,NAN,-273.2
10/9/17 17:00,35916,282,1700,0.039,0.001,6.689,3.339,1.22,1.001,0.042,0.001,5.897,3.494,1.233,1.002,0.089,0.001,7.009,5.381,1.298,1.001,0.01,-204.8,-76.38,0,NAN,-273.2
10/9/17 17:15,35917,282,1715,0.039,0,6.592,3.342,1.22,1,0.042,0.002,5.922,3.493,1.233,1.002,0.089,0.001,7.03,5.382,1.298,1,0.01,-204.2,-77.23,0,NAN,-273.2
10/9/17 17:30,35918,282,1730,0.039,0.001,6.506,3.341,1.22,1,0.043,0,5.952,3.505,1.233,1,0.089,0,7.016,5.382,1.298,1,0.009,-205.3,-75.45,0,NAN,-273.2
10/9/17 17:45,35919,282,1745,0.039,0,6.376,3.342,1.22,1,0.043,0,5.988,3.503,1.233,1,0.089,0,7.009,5.383,1.298,1,0.009,-204.3,-77.16,0,NAN,-273.2
10/9/17 18:00,35920,282,1800,0.039,0.001,6.263,3.34,1.22,1,0.043,0.001,5.988,3.499,1.233,1.001,0.089,0.001,6.996,5.381,1.298,1.001,0.009,-201.8,-80.6,0,NAN,-273.2
10/9/17 18:15,35921,282,1815,0.039,0.001,6.12,3.34,1.22,1,0.043,0,6.012,3.502,1.233,1,0.089,0,7.01,5.383,1.298,1,0.009,-202.5,-79.19,0,NAN,-273.2
10/9/17 18:30,35922,282,1830,0.039,0.001,5.972,3.341,1.22,1,0.043,0.001,6.005,3.496,1.233,1.001,0.089,0,7.008,5.382,1.298,1,0.009,-203.4,-78.07,0,NAN,-273.2
10/9/17 18:45,35923,282,1845,0.039,0.001,5.817,3.339,1.22,1.001,0.043,0.001,6.022,3.499,1.233,1.001,0.089,0,7.023,5.382,1.298,1,0.009,-203.9,-77.63,0,NAN,-273.2
10/9/17 19:00,35924,282,1900,0.039,0.001,5.677,3.339,1.22,1.001,0.043,0.001,6.073,3.501,1.233,1.001,0.089,0.001,6.996,5.381,1.298,1.001,0.009,-203.3,-78.2,0,NAN,-273.2
10/9/17 19:15,35925,282,1915,0.039,0.001,5.549,3.339,1.22,1.001,0.043,0.001,6.078,3.497,1.233,1.001,0.089,0,7.008,5.384,1.298,1,0.009,-203.1,-78.96,0,NAN,-273.2
10/9/17 19:30,35926,282,1930,0.039,0.001,5.366,3.341,1.22,1,0.043,0.001,6.107,3.5,1.233,1.001,0.089,0.001,7.017,5.382,1.298,1,0.009,-202.7,-79.19,0,NAN,-273.2
10/9/17 19:45,35927,282,1945,0.039,0.001,5.243,3.341,1.22,1,0.043,0.001,6.123,3.5,1.233,1.001,0.089,0.001,6.996,5.382,1.298,1,0.009,-203.2,-78.63,0,NAN,-273.2
10/9/17 20:00,35928,282,2000,0.039,0.001,5.135,3.339,1.22,1.001,0.043,0.001,6.121,3.5,1.233,1.001,0.089,0,7.009,5.383,1.298,1,0.009,-203.2,-78.64,0,NAN,-273.2
10/9/17 20:15,35929,282,2015,0.039,0.001,5.046,3.34,1.22,1,0.043,0.001,6.128,3.499,1.233,1.001,0.089,0,6.994,5.383,1.298,1,0.009,-204,-77.58,0,NAN,-273.2
10/9/17 20:30,35930,282,2030,0.039,0.001,4.953,3.34,1.22,1,0.043,0.001,6.145,3.5,1.233,1.001,0.089,0,7.016,5.383,1.298,1,0.009,-204.4,-77.07,0,NAN,-273.2
10/9/17 20:45,35931,282,2045,0.039,0,4.867,3.34,1.22,1,0.043,0.001,6.159,3.501,1.233,1.001,0.089,0.001,7.012,5.382,1.298,1,0.009,-203.4,-78.45,0,NAN,-273.2
10/9/17 21:00,35932,282,2100,0.038,0.001,4.777,3.316,1.218,1.001,0.043,0.001,6.148,3.499,1.233,1.001,0.089,0,7.031,5.382,1.298,1,0.009,-203.1,-78.9,0,NAN,-273.2
10/9/17 21:15,35933,282,2115,0.038,0,4.664,3.319,1.218,1,0.043,0.001,6.157,3.499,1.233,1.001,0.089,0,6.996,5.383,1.298,1,0.009,-201.8,-80.5,0,NAN,-273.2
10/9/17 21:30,35934,282,2130,0.038,0,4.56,3.318,1.218,1,0.043,0.001,6.161,3.498,1.233,1.001,0.089,0.001,7.007,5.381,1.298,1.001,0.009,-202.3,-79.82,0,NAN,-273.2
10/9/17 21:45,35935,282,2145,0.038,0,4.496,3.319,1.218,1,0.043,0,6.184,3.501,1.233,1.001,0.089,0,7.007,5.383,1.298,1,0.009,-203.5,-78.22,0,NAN,-273.2
10/9/17 22:00,35936,282,2200,0.038,0,4.399,3.318,1.218,1,0.043,0,6.153,3.503,1.233,1,0.089,0.001,7.003,5.381,1.298,1.001,0.009,-203.6,-78.17,0,NAN,-273.2
